id	type	language	institutionID	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	occurrenceStatus	preparations	disposition	samplingProtocol	samplingEffort	eventDate	eventTime	year	month	day	habitat	eventRemarks	continent	country	countryCode	stateProvince	county	locality	verbatimElevation	minimumElevationInMeters	maximumElevationInMeters	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	identifiedBy	dateIdentified	identificationQualifier	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName
UPTC:26:27589	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27589	27589		D.A-Moreno 4263	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Cortícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Metzgeria albinea	Plantae	Marchantiophyta	Jungermanniopsida	Metzgeriales	Metzgeriaceae	Metzgeria	albinea	Especie		Spruce	Hepática
UPTC:26:27590	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27590	27590		D.A-Moreno 4264	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Cortícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Chorisodontium mittenii	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae	Chorisodontium	mittenii	Especie		(Müll. Hal.) Broth.	Musgo
UPTC:26:27591	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27591	27591		D.A-Moreno 4265	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Cortícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Neckera chilensis	Plantae	Bryophyta	Bryopsida	Hypnales	Neckeraceae	Neckera	chilensis	Especie		Mont.	Musgo
UPTC:26:27592	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27592	27592		D.A-Moreno 4266	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Terrícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Hypnaceae	Plantae	Bryophyta	Bryopsida	Hypnales	Hypnaceae			Familia			Musgo
UPTC:26:27593	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27593	27593		D.A-Moreno 4267	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Cortícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Frullania riojaneirensis	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Frullaniaceae	Frullania	riojaneirensis	Especie		(Raddi.) Angstr	Hepática
UPTC:26:27594	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27594	27594		D.A-Moreno 4268	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Cortícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Frullania ecklonii	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Frullaniaceae	Frullania	ecklonii	Especie		(Spreng.) Spreng	Hepática
UPTC:26:27595	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27595	27595		D.A-Moreno 4269	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Madera en descomposición	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Cryphaea jamesonii	Plantae	Bryophyta	Bryopsida	Hypnales	Cryphaeaceae	Cryphaea	jamesonii	Especie		Taylor.	Musgo
UPTC:26:27596	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27596	27596		D.A-Moreno 4270	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Madera en descomposición	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Riccardia	Plantae	Marchantiophyta	Jungermanniopsida	Metzgeriales	Aneuraceae	Riccardía		Género	sp.		Hepática
UPTC:26:27597	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27597	27597		D.A-Moreno 4271	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Madera en descomposición	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Campylopus argyrocaulon	Plantae	Bryophyta	Bryopsida	Dicranales	Leucobryaceae	Campylopus	argyrocaulon	Especie		(Müll. Hal.) Broth.	Musgo
UPTC:26:27598	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27598	27598		D.A-Moreno 4272	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Madera en descomposición	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Dicranum frigidum	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae	Dicranum	frigidum	Especie		Müll.Hal.	Musgo
UPTC:26:27599	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27599	27599		D.A-Moreno 4273	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Cortícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Frullania	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Frullaniaceae	Frullania		Género	sp.		Hepática
UPTC:26:27600	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27600	27600		D.A-Moreno 4274	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Cortícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Lejeuneaceae	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae			Familia			Hepática
UPTC:26:27601	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27601	27601		D.A-Moreno 4275	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Cortícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Plagiochila	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Plagiochilaceae	Plagiochila		Género	sp.		Hepática
UPTC:26:27602	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27602	27602		D.A-Moreno 4276	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Madera en descomposición	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Riccardia	Plantae	Marchantiophyta	Jungermanniopsida	Metzgeriales	Aneuraceae	Riccardía		Género	sp.		Hepática
UPTC:26:27603	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27603	27603		D.A-Moreno 4277	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Madera en descomposición	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Hypnaceae	Plantae	Bryophyta	Bryopsida	Hypnales	Hypnaceae			Familia			Musgo
UPTC:26:27604	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27604	27604		D.A-Moreno 4278	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Terrícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Dicranaceae	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae			Familia			Musgo
UPTC:26:27605	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27605	27605		D.A-Moreno 4279	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Cortícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Porotrichum longirostre	Plantae	Bryophyta	Bryopsida	Hypnales	Neckeraceae	Porotrichum	longirostre	Especie		(Hook.) Mitt.	Musgo
UPTC:26:27606	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27606	27606		D.A-Moreno 4280	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Saxícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Fissidens crispus	Plantae	Bryophyta	Bryopsida	Dicranales	Fissidentaceae	Fissidens	crispus	Especie		Mont.	Musgo
UPTC:26:27607	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27607	27607		D.A-Moreno 4281	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Terrícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Rhynchostegium scariosum	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Rhynchostegium	scariosum	Especie		(Taylor.) A. Jaeger	Musgo
UPTC:26:27608	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27608	27608		D.A-Moreno 4282	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Cortícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Hypnum amabile	Plantae	Bryophyta	Bryopsida	Hypnales	Hypnaceae	Hypnum	amabile	Especie		(Mitt.) Hampe	Musgo
UPTC:26:27609	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27609	27609		D.A-Moreno 4283	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Terrícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Plagiomnium rhynchophorum	Plantae	Bryophyta	Bryopsida	Bryales	Mniaceae	Plagiomnium	rhynchophorum	Especie		(Harv.) T.J. Kop.	Musgo
UPTC:26:27610	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27610	27610		D.A-Moreno 4284	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Cortícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Acroporium pungens	Plantae	Bryophyta	Bryopsida	Hypnales	Sematophyllaceae	Acroporium	pungens	Especie		(Hedw.) Broth	Musgo
UPTC:26:27611	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27611	27611		D.A-Moreno 4285	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Saxícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Dicranaceae	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae			Familia			Musgo
UPTC:26:27612	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27612	27612		D.A-Moreno 4286	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Saxícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Campylopus	Plantae	Bryophyta	Bryopsida	Dicranales	Leucobryaceae	Campylopus		Género	sp.		Musgo
UPTC:26:27613	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27613	27613		D.A-Moreno 4287	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Cortícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Orthotrichaceae	Plantae	Bryophyta	Bryopsida	Orthotrichales	Orthotrichaceae			Familia			Musgo
UPTC:26:27614	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27614	27614		D.A-Moreno 4288	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Terrícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Symphyogyna brasiliensis	Plantae	Marchantiophyta	Jungermanniopsida	Pallaviciniales	Pallaviciniaceae	Symphyogyna	brasiliensis	Especie		(Nees.) Nees & Mont.	Hepática
UPTC:26:27615	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27615	27615		D.A-Moreno 4289	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Reofilo	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Lejeunea flava	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae	Lejeunea	flava	Especie		(Sw.) Nees.	Hepática
UPTC:26:27616	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27616	27616		D.A-Moreno 4290	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Cortícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno		aff. rigidulus	Fissidens rigidulus	Plantae	Bryophyta	Bryopsida	Dicranales	Fissidentaceae	Fissidens	rigidulus	Especie		Hook. F. & Wilson.	Musgo
UPTC:26:27617	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27617	27617		D.A-Moreno 4291	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Saxícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Racomitrium cucullatifolium	Plantae	Bryophyta	Bryopsida	Grimmiales	Grimmiaceae	Racomitrium	cucullatifolium	Especie		Hampe.	Musgo
UPTC:26:27618	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27618	27618		D.A-Moreno 4292	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Saxícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Hedwigidium imberbe	Plantae	Bryophyta	Bryopsida	Hedwigiales	Hedwigiaceae	Hedwigidium	imberbe	Especie		(Sm.) Bruch & Schimp.	Musgo
UPTC:26:27619	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27619	27619		D.A-Moreno 4293	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Saxícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Dicranaceae	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae			Familia			Musgo
UPTC:26:27620	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27620	27620		D.A-Moreno 4294	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Terrícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Breutelia chrysea	Plantae	Bryophyta	Bryopsida	Bartramiales	Bartramiaceae	Breutelia	chrysea	Especie		(Müll. Hal.) A. Jaeger.	Musgo
UPTC:26:27621	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27621	27621		D.A-Moreno 4295	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Terrícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Dicranaceae	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae			Familia			Musgo
UPTC:26:27622	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27622	27622		D.A-Moreno 4296	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Saxícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Anastrophyllum auritum	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Scapaniaceae	Anastrophyllum	auritum	Especie		(Spruce) Steph.	Hepática
UPTC:26:27623	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27623	27623		D.A-Moreno 4297	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Terrícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Calliergonella cuspidata	Plantae	Bryophyta	Bryopsida	Hypnales	Hypnaceae	Calliergonella	cuspidata	Especie		(Hedw.) Loeske	Musgo
UPTC:26:27624	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27624	27624		D.A-Moreno 4298	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Terrícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Sphagnum	Plantae	Bryophyta	Sphagnopsida	Sphagnales	Sphagnaceae	Sphagnum		Género	sp.		Musgo
UPTC:26:27625	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27625	27625		D.A-Moreno 4299	D. A. Moreno | L. Cuta	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2018-12-10	8:00/16:00	2018	12	10	Bosque de Polylepis	Saxícola	SA	Colombia	CO	Boyacá	Tutazá	Vereda El Tobal	3599	3599	3599	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84			WGS84	D. A. Moreno			Philonotis	Plantae	Bryophyta	Bryopsida	Bartramiales	Bartramiaceae	Philonotis		Género	sp.		Musgo
