id	type	language	institutionID	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	occurrenceStatus	preparations	disposition	otherCatalogNumbers	samplingProtocol	sampleSizeValue	samplingEffort	eventDate	eventTime	year	month	day	habitat	eventRemarks	continent	country	countryCode	stateProvince	county	locality	verbatimLocality	verbatimElevation	minimumElevationInMeters	maximumElevationInMeters	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	identifiedBy	dateIdentified	identificationQualifier	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName
UPTC:26:28656	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28656	28656	"Helecho epífito 30 cm de talla, rizoma con escamas café, soros café claro"	1312	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19	Bosque alto andino		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, bosque, parte alta de la laguna de Guacheneque"		3450	3450		5°51'21.6''N | 72°38'20''W	5°51'21.6''N	72°38'20''W	Grados minutos segundos	WGS84	5.856	-72.6388889	WGS84	María Malagón	2019-07-08		Pleopeltis murora	Plantae	Monilophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Pleopeltis	murora	Especie		(Hook.) A.R.Sm. & Tejero	
UPTC:26:28657	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28657	28657	"Helecho epifito, rizoma verde claro, escamas café, soros café, en bosque"	1337	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19	Bosque Alto Andino		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, bosque"		3499	3499		5°51'19''N | 72°38'18.4''W	5°51'19''N	72°38'18.4''W	Grados minutos segundos	WGS84	5.8552778	-72.6384444	WGS84	María Malagón	2019-07-08		Campyloneurum densifolium	Plantae	Monilophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Campyloneurum	densifolium	Especie		(Hieron.) Lellinger	
UPTC:26:28658	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28658	28658	"Helecho epífito sobre roca, escamas café, escasas en el raquis hasta el fronde, soros inmaduros verde claro"	1427	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20			SA	Colombia	CO	Boyacá	Tasco	Centro urbano		3326	3326		5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	María Malagón	2019-07-08		Pleopeltis thyssanolepis	Plantae	Monilophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Pleopeltis	thyssanolepis	Especie		(Klotzsch) E.G.Andrews & Windham	
UPTC:26:28659	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28659	28659	"Helecho epífito sobre roca, rizoma color café, soros café claro"	1453	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20			SA	Colombia	CO	Boyacá	Tasco	Centro urbano		3326	3326		5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	María Malagón	2019-07-08		Pleopeltis macrocarpa	Plantae	Monilophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Pleopeltis	macrocarpa	Especie		(Willd.) Kaulf.	
UPTC:26:28660	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28660	28660	"Helecho epífito sobre roca, fronda de 20 cm, soros café claro, escamas del rizoma café claro, en páramo"	1205	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-17	8:00/16:00	2019	05	17	Páramo		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, cerca a la laguna de Oro"		3888	3888		5°50'18.6''N | 72°42'20.5''W	5°50'18.6''N	72°42'20.5''W	Grados minutos segundos	WGS84	5.8385	-72.7056944	WGS84	María Malagón	2019-07-08		Melpomene moniliformis	Plantae	Monilophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Melpomene	moniliformis	Especie		(Sw.) A.R.Sm. & R.C.Moran	
UPTC:26:28661	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28661	28661	"Hierba escandente, espinas del tallo rojizas, frutos inmaduros verdes, maduros rojo-morado, flor con pétalos blancos, en borde de bosque"	1344	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19	Bosque alto andino		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, bosque"		3450	3450		5°51'21.6''N | 72°38'20''W	5°51'21.6''N	72°38'20''W	Grados minutos segundos	WGS84	5.856	-72.6388889	WGS84	Humberto Mendoza	2019-06-05		Rubus robustus	Plantae	Magnoliophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	robustus	Especie		C.Presl.	
UPTC:26:28662	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28662	28662	"Hierba escandente, estípulas verde claro, pétalos rosa oscuro, fruto rojo, grande"	1392	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19	Bosque Alto Andino		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, bosque"		3499	3499		5°51'19''N | 72°38'18.4''W	5°51'19''N	72°38'18.4''W	Grados minutos segundos	WGS84	5.8552778	-72.6384444	WGS84	Humberto Mendoza	2019-06-05		Rubus nubigenus	Plantae	Magnoliophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	nubigenus	Especie		Kunth	
UPTC:26:28663	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28663	28663	"Arbusto 1.7 m de altura, flor con pétalos blancos, en matorral"	1281	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18			SA	Colombia	CO	Boyacá	Tasco	"Vereda San Isidro, mina la Escalera"		2840	2840		5°53'24''N | 72°47'4.7''W	5°53'24''N	72°47'4.7''W	Grados minutos segundos	WGS84	5.89	-72.7846389	WGS84	Humberto Mendoza	2019-06-05		Hesperomeles gayana	Plantae	Magnoliophyta	Magnoliopsida	Rosales	Rosaceae	Hesperomeles	gayana	Especie		(Decne.) J.F. Macbr.	
UPTC:26:28664	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28664	28664	"Arbusto 2 m de altura, fruto inmaduro verde, rojizo al ápice"	1486	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-21	8:00/16:00	2019	05	21	Páramo		SA	Colombia	CO	Boyacá	Tasco	Vereda Santa Bárbara		3566	3566		5°51'34''N | 72°42'21.3''W	5°51'34''N	72°42'21.3''W	Grados minutos segundos	WGS84	5.8594444	-72.7059167	WGS84	Humberto Mendoza	2019-06-05		Hesperomeles obtusifolia	Plantae	Magnoliophyta	Magnoliopsida	Rosales	Rosaceae	Hesperomeles	obtusifolia	Especie		(Pers.) Lindl.	
UPTC:26:28665	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28665	28665	"Arbusto 1.40 m de talla, frutos rojos, en matorral en borde de camino"	1265	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18			SA	Colombia	CO	Boyacá	Tasco	"Vereda San Isidro, mina la Escalera"		2840	2840		5°53'24''N | 72°47'4.7''W	5°53'24''N	72°47'4.7''W	Grados minutos segundos	WGS84	5.89	-72.7846389	WGS84	Humberto Mendoza	2019-06-05		Hesperomeles obtusifolia	Plantae	Magnoliophyta	Magnoliopsida	Rosales	Rosaceae	Hesperomeles	obtusifolia	Especie		(Pers.) Lindl.	
UPTC:26:28666	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28666	28666	"Arbusto 2 m de altura, frutos verdes con tonos vino hacia el ápice"	1305	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18			SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, finca los Arenales"		3430	3430		5°51'23.1''N | 72°44'55.8''W	5°51'23.1''N	72°44'55.8''W	Grados minutos segundos	WGS84	5.8564167	-72.7488333	WGS84	Humberto Mendoza	2019-06-05		Hesperomeles goudotiana	Plantae	Magnoliophyta	Magnoliopsida	Rosales	Rosaceae	Hesperomeles	goudotiana	Especie		(Decne.) Killip	
UPTC:26:28667	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28667	28667	"Caliorósula 1.7 m de altura, hojas con pubescencia amarilla, color cobre en las vainas, pubescencia de la inflorescecia amarilla, grupos de tres capítulos, lígulas amarillas, flores del tubo amarillo verdoso"	1301	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18			SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, finca los Arenales"		3485	3485		5°51'20.1''N | 72°45'14.5''W	5°51'20.1''N	72°45'14.5''W	Grados minutos segundos	WGS84	5.8555833	-72.7540278	WGS84	José Aguilar	2019-06-13		Espeletia	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Espeletia		Género	sp.		
UPTC:26:28668	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28668	28668	"Planta arrosetada, 1.70 m de altura, incluyendo inflorescencia, hojas con indumento color plata, corto, el de las vainas más largo, escapo color dorado, pubescencia densa, ligulas amarillas"	1293	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18			SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, finca los Arenales"		3493	3493		5°51'17.5''N | 72°45'10.5''W	5°51'17.5''N	72°45'10.5''W	Grados minutos segundos	WGS84	5.8548611	-72.7529167	WGS84	José Aguilar	2019-06-13		Espeletia	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Espeletia		Género	sp.		
UPTC:26:28669	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28669	28669	"Planta arrosetada, indumento plata, corto, largo en la vaina, inflorescencia con indumento denso, corto, flor con lígulas amarillas"	1384	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19	Pastizal		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, cerca a la Laguna"		3483	3483		5°51'17.2''N | 72°38'25.2''W	5°51'17.2''N	72°38'25.2''W	Grados minutos segundos	WGS84	5.8547778	-72.6403333	WGS84	José Aguilar	2019-06-13		Espeletia	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Espeletia		Género	sp.		
UPTC:26:28670	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28670	28670	"Caliorósula 1.2 m de altura, hojas con indumento blanquecino, indumento de la vaina color cobre, largo, sinflorescencia en grupos de tres capítulos con indumento amarillo, lígulas amarillas"	1272	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18			SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, finca los Arenales"		3493	3493		5°51'17.5''N | 72°45'10.5''W	5°51'17.5''N	72°45'10.5''W	Grados minutos segundos	WGS84	5.8548611	-72.7529167	WGS84	José Aguilar	2019-06-13		Espeletia	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Espeletia		Género	sp.		
UPTC:26:28671	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28671	28671	"Caliorósula 1.60 m de altura, hojas con indumento amarillento, el indumento de la vaina color cobrizo, inflorescencia con indumento amarillo verdoso, brácteas con indumento blanco, sinflorescencia en grupo de 3 capítulos, lígulas amrillas, flores tubulosas amarillas"	1290	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18			SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, finca los Arenales, parte alta de la laguna de Guacheneque"		3485	3485		5°51'20.1''N | 72°45'14.5''W	5°51'20.1''N	72°45'14.5''W	Grados minutos segundos	WGS84	5.8555833	-72.7540278	WGS84	José Aguilar	2019-06-13		Espeletia	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Espeletia		Género	sp.		
UPTC:26:28672	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28672	28672	"Hierba rasante, flor con pétalos blancos, frutos verde claro"	1380	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19			SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, camino"		3670	3670		5°51'8.4''N | 72°38'41.1''W	5°51'8.4''N	72°38'41.1''W	Grados minutos segundos	WGS84	5.8523333	-72.64475	WGS84	María Malagón	2019-06-19		Azorella multifida	Plantae	Magnoliophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	multifida	Especie		(Ruiz & Pav.) Pers.	
UPTC:26:28673	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28673	28673	"Hierba rasante, peciolo de las hojas blanquecino, lámina verde, inflorescencia blanco-verdosa, en zona húmeda en páramo"	1194	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-17	8:00/16:00	2019	05	17			SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, laguna de Barro, parte alta en la laguna de Guacheneque"		3825	3825		5°50'8.9''N | 72°42'39.4''W	5°50'8.9''N	72°42'39.4''W	Grados minutos segundos	WGS84	5.8358056	-72.7109444	WGS84	María Malagón	2019-06-19		Eryngium humile	Plantae	Magnoliophyta	Magnoliopsida	Apiales	Apiaceae	Eryngium	humile	Especie		Cav.	
UPTC:26:28674	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28674	28674	"Hierba 50 cm de talla, flores blancas, cáliz verde claro, en zona húmeda"	1300	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18			SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, finca los Arenales"		3485	3485		5°51'20.1''N | 72°45'14.5''W	5°51'20.1''N	72°45'14.5''W	Grados minutos segundos	WGS84	5.8555833	-72.7540278	WGS84	María Malagón	2019-06-20		Niphogeton ternata	Plantae	Magnoliophyta	Magnoliopsida	Apiales	Apiaceae	Niphogeton	ternata	Especie		(Willd. ex Schltr.) Mathias & Constance	
UPTC:26:28675	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28675	28675	"Hierba 20 cm de talla, flores blancas, en páramo"	1479	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-21	8:00/16:00	2019	05	21	Páramo		SA	Colombia	CO	Boyacá	Tasco	Vereda Santa Bárbara		3951	3951		5°51'27.1''N | 72°42'20.3''W	5°51'27.1''N	72°42'20.3''W	Grados minutos segundos	WGS84	5.8575278	-72.7059167	WGS84	María Malagón	2019-06-20		Niphogeton josei	Plantae	Magnoliophyta	Magnoliopsida	Apiales	Apiaceae	Niphogeton	josei	Especie		Mathias & Constance	
UPTC:26:28676	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28676	28676	"Hierba 40 cm de talla, hojas verde claro, flores rojizas, fruto verde claro"	1428	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20			SA	Colombia	CO	Boyacá	Tasco	Centro urbano		3326	3326		5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	María Malagón	2019-06-20		Daucus montanus	Plantae	Magnoliophyta	Magnoliopsida	Apiales	Apiaceae	Daucus	montanus	Especie		Schult.	
UPTC:26:28677	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28677	28677	"Hierba 70 cm de talla, inflorescencias blanquecinas, en borde de camino"	1258	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Bosque alto andino en regeneración		SA	Colombia	CO	Boyacá	Tasco	"Vereda San Isidro, mina la Escalera"		2791	2791		5°53'23.9''N | 72°47'6.6''W	5°53'23.9''N	72°47'6.6''W	Grados minutos segundos	WGS84	5.8899722	-72.7851667	WGS84	María Malagón	2019-06-19		Iresine diffusa	Plantae	Magnoliophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Iresine	diffusa	Especie		Humb. & Bonpl. ex Willd.	
UPTC:26:28678	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28678	28678	"Planta trepadora, tallo verde-rojizo, brácteas moradas, fruto inmaduro verde con tonos morados, flor naranja con pecas rojas, en arbustal"	1512	María Malagón | Felipe Santodomingo | Fernando Corbelle	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-21	8:00/16:00	2019	05	21			SA	Colombia	CO	Boyacá	Tasco	"Centro urbano, sector Granadillo, parte alta de la laguna de Guacheneque"		3252	3252		5°53'13.2''N | 72°44'51''W	5°53'13.2''N	72°44'51''W	Grados minutos segundos	WGS84	5.887002	-72.7475	WGS84	María Malagón	2019-06-21		Bomarea multiflora	Plantae	Magnoliophyta	Liliopsida	Liliales	Alstroemeriaceae	Bomarea	multiflora	Especie		(L. f.) Mirb.	
UPTC:26:28679	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28679	28679	"Arbusto 2 m de altura, hojas con tonos rojizos, frutos verdes"	1449	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20			SA	Colombia	CO	Boyacá	Tasco	Centro urbano		3252	3252		5°52'34.9''N | 72°44'25.8''W	5°52'34.9''N	72°44'25.8''W	Grados minutos segundos	WGS84	5.8763611	-72.7405	WGS84	María Malagón	2019-06-21		Viburnum triphyllum	Plantae	Magnoliophyta	Magnoliopsida	Dipsacales	Adoxaceae	Viburnum	triphyllum	Especie		Benth.	
UPTC:26:28680	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28680	28680	"Arbolito 2 m de altura, tallos jovenes rojizos, frutos verde claro"	1447	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20			SA	Colombia	CO	Boyacá	Tasco	Centro urbano		3301	3301		5°52'29.5''N | 72°44'21.6''W	5°52'29.5''N	72°44'21.6''W	Grados minutos segundos	WGS84	5.8748611	-72.7393333	WGS84	María Malagón	2019-06-21		Viburnum triphyllum	Plantae	Magnoliophyta	Magnoliopsida	Dipsacales	Adoxaceae	Viburnum	triphyllum	Especie		Benth.	
UPTC:26:28681	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28681	28681	"Hierba 60 cm de talla, espiguillas café, en zona pantanosa"	1484	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-21	8:00/16:00	2019	05	21	Páramo		SA	Colombia	CO	Boyacá	Tasco	Vereda Santa Bárbara		3566	3566		5°51'34''N | 72°42'21.3''W	5°51'34''N	72°42'21.3''W	Grados minutos segundos	WGS84	5.8594444	-72.7059167	WGS84	Humberto Mendoza	2019-06-10		Chusquea tessellata	Plantae	Magnoliophyta	Liliopsida	Poales	Poaceae	Chusquea	tessellata	Especie		Munro	
UPTC:26:28682	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28682	28682	"Hierba terrestre 50 cm de talla, amentos rojizos, flores amarillas"	1456	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20			SA	Colombia	CO	Boyacá	Tasco	Centro urbano		3326	3326		5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	Humberto Mendoza	2019-06-10		Peperomia rotundata	Plantae	Magnoliophyta	Magnoliopsida	Piperales	Piperaceae	Peperomia	rotundata	Especie		Kunth	
UPTC:26:28683	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28683	28683	"Hierba 70 cm de talla, amentos verde claro, en bosque"	1357	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19	Bosque alto andino		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, bosque"		3450	3450		5°51'21.6''N | 72°38'20''W	5°51'21.6''N	72°38'20''W	Grados minutos segundos	WGS84	5.856	-72.6388889	WGS84	Humberto Mendoza	2019-06-10		Peperomia tequendamana	Plantae	Magnoliophyta	Magnoliopsida	Piperales	Piperaceae	Peperomia	tequendamana	Especie		Trel.	
UPTC:26:28684	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28684	28684	"Hierba epífita, tallos verde claro, amentos verde claro, flores blancas, en bosque"	1363	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19	Bosque alto andino		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, bosque"		3450	3450		5°51'21.6''N | 72°38'20''W	5°51'21.6''N	72°38'20''W	Grados minutos segundos	WGS84	5.856	-72.6388889	WGS84	Humberto Mendoza	2019-06-10		Peperomia hartwegiana	Plantae	Magnoliophyta	Magnoliopsida	Piperales	Piperaceae	Peperomia	hartwegiana	Especie		Miq.	
