id	type	language	institutionID	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	occurrenceStatus	preparations	disposition	samplingProtocol	samplingEffort	eventDate	eventTime	year	month	day	habitat	eventRemarks	continent	country	countryCode	stateProvince	county	locality	verbatimLocality	verbatimElevation	minimumElevationInMeters	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	georeferenceVerificationStatus	identifiedBy	dateIdentified	identificationQualifier	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName
UPTC:26:29589	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29589	29589	Arbusto, 2 m de altura, en bosque maduro	22604	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca las Quinchas, camino al Bosque		890	890	5°50'6.8''N | 74°16'42.4''W	5°50'6.8''N	74°16'42.4''W	Grados minutos segundos	WGS84	5.8352222	-74.2784444	WGS84		Humberto Mendoza	2019-07-31		Piper	Plantae	Magnoliophyta	Magnoliopsida	Piperales	Piperaceae	Piper		Género	sp.		
UPTC:26:29590	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29590	29590	Arbusto de 1.7 m de altura, en bosque maduro. Infrutescencia rojiza, frutos morado oscuro.	22605	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca las Quinchas, camino al Bosque		890	890	5°50'6.8''N | 74°16'42.4''W	5°50'6.8''N	74°16'42.4''W	Grados minutos segundos	WGS84	5.8352222	-74.2784444	WGS84		C. M. Taylor	2019-08-15		Psychotria buchtienii	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Rubiaceae	Psychotria	buchtienii	Especie		(H.J.P.Winkl.) Standl.	
UPTC:26:29591	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29591	29591	Hierba, 40 cm de talla, en bosque maduro, corola blanca, anteras amarillas	22606	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca las Quinchas, camino al Bosque		890	890	5°50'6.8''N | 74°16'42.4''W	5°50'6.8''N	74°16'42.4''W	Grados minutos segundos	WGS84	5.8352222	-74.2784444	WGS84		Humberto Mendoza	2019-07-31		Solanaceae	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Solanaceae			Familia			
UPTC:26:29592	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29592	29592	Arbusto, 1.2 m de talla, eje de la infrutescencia rojo, frutos verde oscuro	22607	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca las Quinchas, camino al Bosque		890	890	5°50'6.8''N | 74°16'42.4''W	5°50'6.8''N	74°16'42.4''W	Grados minutos segundos	WGS84	5.8352222	-74.2784444	WGS84		C. M. Taylor	2019-08-15		Psychotria deflexa	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Rubiaceae	Psychotria	deflexa	Especie		DC.	
UPTC:26:29593	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29593	29593	Hierba, 70 cm de talla, pétalos blancos, en bosque maduro	22608	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca las Quinchas, camino al Bosque		890	890	5°50'6.8''N | 74°16'42.4''W	5°50'6.8''N	74°16'42.4''W	Grados minutos segundos	WGS84	5.8352222	-74.2784444	WGS84		Humberto Mendoza	2019-09-20		Clidemia dentata	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Clidemia	dentata	Especie		D.Don	
UPTC:26:29594	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29594	29594	Arbusto, 1.5 m de talla, en bosque maduro, frutos verde claro	22609	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca las Quinchas, camino al Bosque		890	890	5°50'6.8''N | 74°16'42.4''W	5°50'6.8''N	74°16'42.4''W	Grados minutos segundos	WGS84	5.8352222	-74.2784444	WGS84		Humberto Mendoza	2019-09-20		Clidemia discolor	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Clidemia	discolor	Especie		(Triana) Cogn.	
UPTC:26:29595	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29595	29595	Hierba en barranco al borde de quebrada en bosque maduro, hojas discoloras, flor anaranjada	22610	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca Las Quinchas, bosque		801	801	5°50'10.8''N | 74°16'47.6''W	5°50'10.8''N	74°16'47.6''W	Grados minutos segundos	WGS84	5.8363333	-74.2798889	WGS84		María Malagón	2019-09-20		Gasteranthus	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Gesneriaceae	Gasteranthus		Género	sp.		
UPTC:26:29596	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29596	29596	Arbusto de 2.5 m de altura. Inflorescencia y flores rojas. En bosque maduro.	22611	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca las Quinchas, camino al Bosque		890	890	5°50'6.8''N | 74°16'42.4''W	5°50'6.8''N	74°16'42.4''W	Grados minutos segundos	WGS84	5.8352222	-74.2784444	WGS84		María Malagón	2019-09-25		Odontonema	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Acanthaceae	Odontonema		Género	sp.		
UPTC:26:29597	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29597	29597	Epífita en tronco de árbol en cima de montaña, pétalos verde claro con manchas café, labelo blancuzco	22612	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, camino a finca las Quinchas		1082	1082	5°49'54.9''N | 74°16'27.9''W	5°49'54.9''N	74°16'27.9''W	Grados minutos segundos	WGS84	5.8319167	-74.2744167	WGS84		Naisla Manrique	2019-09-20		Encyclia cordigera	Plantae	Magnoliophyta	Liliopsida	Asparagales	Orchidaceae	Encyclia	cordigera	Especie		(Kunth) Dressler	
UPTC:26:29598	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29598	29598	Hierba, 10 cm de talla, en potrero en cima de montaña	22613	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, camino a finca las Quinchas		1082	1082	5°49'54.9''N | 74°16'27.9''W	5°49'54.9''N	74°16'27.9''W	Grados minutos segundos	WGS84	5.8319167	-74.2744167	WGS84		Humberto Mendoza	2019-07-31		Crotalaria	Plantae	Magnoliophyta	Magnoliopsida	Fabales	Fabaceae	Crotalaria		Género	sp.		
UPTC:26:29599	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29599	29599	Hierba, 1.5 m de altura, en interior de bosque maduro y cerca de quebrada, flores rojas	22614	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca las Quinchas, camino al Bosque		890	890	5°50'6.8''N | 74°16'42.4''W	5°50'6.8''N	74°16'42.4''W	Grados minutos segundos	WGS84	5.8352222	-74.2784444	WGS84		María Malagón	2019-09-25		Razisea spicata	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Acanthaceae	Razisea	spicata	Especie		Oerst.	
UPTC:26:29600	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29600	29600	Helecho terrestre en interior de bosque maduro, fronda de 1.2 m de longitud	22615	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca las Quinchas, camino al Bosque		890	890	5°50'6.8''N | 74°16'42.4''W	5°50'6.8''N	74°16'42.4''W	Grados minutos segundos	WGS84	5.8352222	-74.2784444	WGS84		Sofía Gómez-Parra	2019-10-10		Tectaria	Plantae	Monilophyta	Polypodiopsida	Polypodiales	Tectariaceae	Tectaria		Género	sp.		
UPTC:26:29601	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29601	29601	Hierba, 60 cm de talla, flores rojas, brácteas rosas, en bosque maduro	22616	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca las Quinchas, camino al Bosque		890	890	5°50'6.8''N | 74°16'42.4''W	5°50'6.8''N	74°16'42.4''W	Grados minutos segundos	WGS84	5.8352222	-74.2784444	WGS84		María Malagón	2019-09-12		Costus pulverulentus	Plantae	Magnoliophyta	Liliopsida	Zingiberales	Costaceae	Costus	pulverulentus	Especie		C.Presl	
UPTC:26:29602	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29602	29602	Árbol, 5 m de altura, en cima de montaña, inflorescencia blanca	22617	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca las Quinchas, camino al Bosque		890	890	5°50'6.8''N | 74°16'42.4''W	5°50'6.8''N	74°16'42.4''W	Grados minutos segundos	WGS84	5.8352222	-74.2784444	WGS84		María Malagón	2019-09-19		Turpinia occidentalis	Plantae	Magnoliophyta	Magnoliopsida	Crossosomatales	Staphyleaceae	Turpinia	occidentalis	Especie		(Sw.) G.Don	
UPTC:26:29603	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29603	29603	Hierba, 1.2 m de talla, en borde de camino	22619	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca las Quinchas, camino al Bosque		890	890	5°50'6.8''N | 74°16'42.4''W	5°50'6.8''N	74°16'42.4''W	Grados minutos segundos	WGS84	5.8352222	-74.2784444	WGS84		María Malagón	2019-09-27	cf. erecta	Ludwigia erecta	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	erecta	Especie		(L.) H.Hara	
UPTC:26:29604	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29604	29604	Liana arbustiva, flores rojo-anaranjado con ápice blanco	22620	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, camino a finca las Quinchas		1082	1082	5°49'54.9''N | 74°16'27.9''W	5°49'54.9''N	74°16'27.9''W	Grados minutos segundos	WGS84	5.8319167	-74.2744167	WGS84		Humberto Mendoza	2019-07-31		Psammisia	Plantae	Magnoliophyta	Magnoliopsida	Ericales	Ericaceae	Psammisia		Género	sp.		
UPTC:26:29605	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29605	29605	Arbolito, 4.5 m de altura, en filo de montaña, frutos maduros morado oscuro	22622	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, camino a finca las Quinchas		1082	1082	5°49'54.9''N | 74°16'27.9''W	5°49'54.9''N	74°16'27.9''W	Grados minutos segundos	WGS84	5.8319167	-74.2744167	WGS84		Humberto Mendoza	2019-09-20		Miconia coronata	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Miconia	coronata	Especie		(Bonpl.) DC.	
UPTC:26:29606	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29606	29606	Hierba, frutos inmaduros verde, en bosque maduro	22624	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca las Quinchas, camino al Bosque		890	890	5°50'6.8''N | 74°16'42.4''W	5°50'6.8''N	74°16'42.4''W	Grados minutos segundos	WGS84	5.8352222	-74.2784444	WGS84		María Malagón	2019-09-13		Xiphidium caeruleum	Plantae	Magnoliophyta	Magnoliopsida	Commelinales	Haemodoraceae	Xiphidium	caeruleum	Especie		Aubl.	
UPTC:26:29607	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29607	29607	Liana, flores femeninas verde claro	22627	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01			SA	Colombia	CO	Boyacá	Otanche	Vereda Camilo, finca Madroñal, subiendo al cerro Morrocoy		1071	1071	5°49'57.3''N | 74°11'47.3''W	5°49'57.3''N	74°11'47.3''W	Grados minutos segundos	WGS84	5.8325833	-74.1964722	WGS84		María Malagón	2019-09-26		Clusia hammeliana	Plantae	Magnoliophyta	Magnoliopsida	Malpighiales	Clusiaceae	Clusia	hammeliana	Especie		Pipoly	
UPTC:26:29608	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29608	29608	Epífita, corola anaranjada	22628	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01			SA	Colombia	CO	Boyacá	Otanche	Vereda Camilo, cerro Morrocoy		1151	1151	5°50'3.5''N | 74°11'48.9''W	5°50'3.5''N	74°11'48.9''W	Grados minutos segundos	WGS84	5.8343056	-74.1969167	WGS84		María Malagón	2019-09-20		Columnea bilabiata	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Gesneriaceae	Columnea	bilabiata	Especie		Seem.	
UPTC:26:29609	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29609	29609	Arbusto, 1.7 m de altura, en interior de bosque, hipanto verde claro, pétalos blancos	22629	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01			SA	Colombia	CO	Boyacá	Otanche	Vereda Camilo, cerro Morrocoy		1151	1151	5°50'3.5''N | 74°11'48.9''W	5°50'3.5''N	74°11'48.9''W	Grados minutos segundos	WGS84	5.8343056	-74.1969167	WGS84		Humberto Mendoza	2019-09-20		Miconia pulvinata	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Miconia	pulvinata	Especie		Gleason	
UPTC:26:29610	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29610	29610	Arbolito, 5 m de altura, en zona en regeneración	22630	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01			SA	Colombia	CO	Boyacá	Otanche	Vereda Camilo, finca Madroñal, subiendo al cerro Morrocoy		1071	1071	5°49'57.3''N | 74°11'47.3''W	5°49'57.3''N	74°11'47.3''W	Grados minutos segundos	WGS84	5.8325833	-74.1964722	WGS84		Humberto Mendoza	2019-09-20		Henriettea succosa	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Henriettea	succosa	Especie		(Aubl.) DC.	
UPTC:26:29611	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29611	29611	Árbol, 7 m de altura, infrutescencia péndula, frutos rojos	22631	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01			SA	Colombia	CO	Boyacá	Otanche	Vereda Camilo, cerro Morrocoy		1151	1151	5°50'3.5''N | 74°11'48.9''W	5°50'3.5''N	74°11'48.9''W	Grados minutos segundos	WGS84	5.8343056	-74.1969167	WGS84		María Malagón	2019-09-26		Chrysochlamys dependens	Plantae	Magnoliophyta	Magnoliopsida	Malpighiales	Clusiaceae	Chrysochlamys	dependens	Especie		Planch. & Triana	
UPTC:26:29612	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29612	29612	Arbusto, 1.7 m de altura, inflorescencia y flores verde claro, en interior de bosque	22632	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01			SA	Colombia	CO	Boyacá	Otanche	Vereda Camilo, cerro Morrocoy		1151	1151	5°50'3.5''N | 74°11'48.9''W	5°50'3.5''N	74°11'48.9''W	Grados minutos segundos	WGS84	5.8343056	-74.1969167	WGS84		Humberto Mendoza	2019-09-20		Leandra chaetodon	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Leandra	chaetodon	Especie		(DC.) Cogn.	
UPTC:26:29613	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29613	29613	Arbusto, 1.5 m de altura, inflorescencia rojiza, frutos maduros morado azuloso	22633	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01			SA	Colombia	CO	Boyacá	Otanche	Vereda Camilo, cerro Morrocoy		1151	1151	5°50'3.5''N | 74°11'48.9''W	5°50'3.5''N	74°11'48.9''W	Grados minutos segundos	WGS84	5.8343056	-74.1969167	WGS84		Humberto Mendoza	2019-09-20		Miconia nervosa	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Miconia	nervosa	Especie		(Sm.) Triana	
UPTC:26:29614	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29614	29614	Arbusto, 1.8 m de altura, capítulos amarillos, creciendo en borde de bosque	22634	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01			SA	Colombia	CO	Boyacá	Otanche	Vereda Camilo, finca Madroñal, subiendo al cerro Morrocoy		1071	1071	5°49'57.3''N | 74°11'47.3''W	5°49'57.3''N	74°11'47.3''W	Grados minutos segundos	WGS84	5.8325833	-74.1964722	WGS84		José Aguilar-Cano	2019-11-01		Neurolaena lobata	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Neurolaena	lobata	Especie		(L.) Cass.	
UPTC:26:29615	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29615	29615	Árbol, 7 m de altura, frutos inmaduros amarillos	22635	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01			SA	Colombia	CO	Boyacá	Otanche	Vereda Camilo, cerro Morrocoy, trocha hacia la finca Madroñal		1157	1157	5°50'12.7''N | 74°12'1.4''W	5°50'12.7''N	74°12'1.4''W	Grados minutos segundos	WGS84	5.8368611	-74.2003889	WGS84		Humberto Mendoza	2019-09-20		Miconia ampla	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Miconia	ampla	Especie		Triana	
UPTC:26:29616	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29616	29616	Árbol creciendo en zona en regeneración, con abundante látex, pétalos rojizos, frutos verde claro	22636	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01			SA	Colombia	CO	Boyacá	Otanche	Vereda Camilo, finca Madroñal, subiendo al cerro Morrocoy		1071	1071	5°49'57.3''N | 74°11'47.3''W	5°49'57.3''N	74°11'47.3''W	Grados minutos segundos	WGS84	5.8325833	-74.1964722	WGS84		María Malagón	2019-09-24		Manihot brachyloba	Plantae	Magnoliophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Manihot	brachyloba	Especie		Müll. Arg.	
UPTC:26:29617	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29617	29617	Árbol, 10 m de altura, en filo de montaña	22638	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01			SA	Colombia	CO	Boyacá	Otanche	Vereda Camilo, cerro Morrocoy, trocha hacia la finca Madroñal		1157	1157	5°50'12.7''N | 74°12'1.4''W	5°50'12.7''N	74°12'1.4''W	Grados minutos segundos	WGS84	5.8368611	-74.2003889	WGS84		Humberto Mendoza	2019-08-01		Quercus	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus		Género	sp.		
