id;type;language;institutionID;institutionCode;collectionCode;ownerInstitutionCode;basisOfRecord;occurrenceID;catalogNumber;occurrenceRemarks;recordNumber;recordedBy;individualCount;occurrenceStatus;preparations;disposition;samplingProtocol;samplingEffort;eventDate;eventTime;year;month;day;habitat;eventRemarks;continent;country;countryCode;stateProvince;county;locality;verbatimElevation;minimumElevationInMeters;maximumElevationInMeters;verbatimCoordinates;verbatimLatitude;verbatimLongitude;verbatimCoordinateSystem;verbatimSRS;decimalLatitude;decimalLongitude;geodeticDatum;georeferenceVerificationStatus;identifiedBy;dateIdentified;identificationQualifier;scientificName;kingdom;phylum;class;order;family;genus;specificEpithet;taxonRank;verbatimTaxonRank;scientificNameAuthorship;vernacularName
UPTC:26:25586;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25586;25586;Arbusto de 1.70 m de altura, flores blancas;297;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3411;3411;3411;5°24'59.3''N | 73°36'3.6''W;5°24'59.3''N;73°36'3.6''W;Grados minutos segundos;WGS84;54164722;-73601;WGS84;;Humberto Mendoza;2018-05-30;;Pentacalia corymbosa;Plantae;Magnoliophyta;Magnoliopsida;Asterales;Asteraceae;Pentacalia;corymbosa;Especie;;(Benth.) Cuatrec.;
UPTC:26:25117;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25117;25117;Arbusto de ramas bejucosas, flores rojizas;298;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3411;3411;3411;5°24'59.3''N | 73°36'3.6''W;5°24'59.3''N;73°36'3.6''W;Grados minutos segundos;WGS84;54164722;-73601;WGS84;;Sofía Gómez-Parra;2018-05-05;;Ribes andicola;Plantae;Magnoliophyta;Magnoliopsida;Rosales;Grossulariaceae;Ribes;andicola;Especie;;Jancz.;
UPTC:26:25603;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25603;25603;Arbusto de ramas bejucosas, flores rojas claro;299;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3411;3411;3411;5°24'59.3''N | 73°36'3.6''W;5°24'59.3''N;73°36'3.6''W;Grados minutos segundos;WGS84;54164722;-73601;WGS84;;Humberto Mendoza;2018-06-05;;Plutarchia coronaria;Plantae;Magnoliophyta;Magnoliopsida;Ericales;Ericaceae;Plutarchia;coronaria;Especie;;(Linden) A.C. Sm.;
UPTC:26:24984;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:24984;24984;Epífita, tallos rojizos, envés de la hojas rojizas, nervadura central rojiza en el envés, inflorescencia rojiza;300;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3411;3411;3411;5°24'59.3''N | 73°36'3.6''W;5°24'59.3''N;73°36'3.6''W;Grados minutos segundos;WGS84;54164722;-73601;WGS84;;Humberto Mendoza;2018-05-30;;Peperomia tetraphylla;Plantae;Magnoliophyta;Magnoliopsida;Piperales;Piperaceae;Peperomia;tetraphylla;Especie;;(G.Forst.) Hook. & Arm.;
UPTC:26:24946;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:24946;24946;Hierba arrosetada, flores blancas;301;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3411;3411;3411;5°24'59.3''N | 73°36'3.6''W;5°24'59.3''N;73°36'3.6''W;Grados minutos segundos;WGS84;54164722;-73601;WGS84;;Sofía Gómez-Parra;2018-05-05;;Paepalanthus karstenii;Plantae;Magnoliophyta;Liliopsida;Eriocaulales;Eriocaulaceae;Paepalanthus ;karstenii;Especie;;Ruhland;
UPTC:26:25099;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25099;25099;Arbusto, frutos morados;303;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3411;3411;3411;5°24'59.3''N | 73°36'3.6''W;5°24'59.3''N;73°36'3.6''W;Grados minutos segundos;WGS84;54164722;-73601;WGS84;;Humberto Mendoza;2018-06-05;cf. prostrata;Pernettya prostrata;Plantae;Magnoliophyta;Magnoliopsida;Ericales;Ericaceae;Pernettya;prostrata;Especie;;(Cav.) DC.;
UPTC:26:25107;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25107;25107;Arbusto, pétalos fucsia, frutos morados oscuro;305;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3411;3411;3411;5°24'59.3''N | 73°36'3.6''W;5°24'59.3''N;73°36'3.6''W;Grados minutos segundos;WGS84;54164722;-73601;WGS84;;Humberto Mendoza;2018-05-05;;Bucquetia glutinosa;Plantae;Magnoliophyta;Magnoliopsida;Myrtales;Melastomataceae;Bucquetia;glutinosa ;Especie;;(L. f.) DC.;
UPTC:26:25001;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25001;25001;Arbusto de 1 m de talla, flores blancas, lila oscura hacia el ápice;306;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3411;3411;3411;5°24'59.3''N | 73°36'3.6''W;5°24'59.3''N;73°36'3.6''W;Grados minutos segundos;WGS84;54164722;-73601;WGS84;;Sofía Gómez-Parra;2018-05-30;;Arcytophyllum nitidum;Plantae;Magnoliophyta;Magnoliopsida;Rubiales;Rubiaceae;Arcytophyllum ;nitidum ;Especie;;(Kunth) Schltdl.;
UPTC:26:25024;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25024;25024;Hierba de 30 cm de talla, ápice de las ramitas blancos;307;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3411;3411;3411;5°24'59.3''N | 73°36'3.6''W;5°24'59.3''N;73°36'3.6''W;Grados minutos segundos;WGS84;54164722;-73601;WGS84;;Sofía Gómez-Parra;2018-05-30;;Lycopodium clavatum;Plantae;Lycopodiophyta;Lycopodiopsida;Lycopodiales;Lycopodiaceae;Lycopodium;clavatum;Especie;;L.;
UPTC:26:25105;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25105;25105;Hierba de 20 cm de talla, tallo vinotinto, flores amarillas;309;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3411;3411;3411;5°24'59.3''N | 73°36'3.6''W;5°24'59.3''N;73°36'3.6''W;Grados minutos segundos;WGS84;54164722;-73601;WGS84;;Humberto Mendoza;2018-05-05;;Castratella piloselloides;Plantae;Magnoliophyta;Magnoliopsida;Myrtales;Melastomataceae;Castratella;piloselloides ;Especie;;Naudin;
UPTC:26:25106;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25106;25106;Arbusto de 80 cm de talla, flores blancas;310;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3411;3411;3411;5°24'59.3''N | 73°36'3.6''W;5°24'59.3''N;73°36'3.6''W;Grados minutos segundos;WGS84;54164722;-73601;WGS84;;Naisla Manrique;2018-05-05;;Gaultheria anastomosans;Plantae;Magnoliophyta;Magnoliopsida;Ericales;Ericaceae;Gaultheria ;anastomosans ;Especie;;(L. f.) Kunth;
UPTC:26:25020;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25020;25020;Hierba de 30 cm de talla, flores naranja;311;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3411;3411;3411;5°24'59.3''N | 73°36'3.6''W;5°24'59.3''N;73°36'3.6''W;Grados minutos segundos;WGS84;54164722;-73601;WGS84;;Sofía Gómez-Parra;2018-05-30;;Xyris subulata;Plantae;Magnoliophyta;Liliopsida;Commelinales;Xyridaceae;Xyris;subulata;Especie;;Ruíz & Pav.;
UPTC:26:25591;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25591;25591;Arbusto, frutos maduros morados, inmaduros verde rojizo;312;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3411;3411;3411;5°24'59.3''N | 73°36'3.6''W;5°24'59.3''N;73°36'3.6''W;Grados minutos segundos;WGS84;54164722;-73601;WGS84;;Humberto Mendoza, María Malagón, Sofía Gómez-Parra;2018-05-08;;Berberis goudotii;Plantae;Magnoliophyta;Magnoliopsida;Ranunculales;Berberidaceae;Berberis;goudotii;Especie;;Triana & Planch.;
UPTC:26:25015;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25015;25015;Epífita, flores amarilla, frutos verdes;313;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3411;3411;3411;5°24'59.3''N | 73°36'3.6''W;5°24'59.3''N;73°36'3.6''W;Grados minutos segundos;WGS84;54164722;-73601;WGS84;;Cristian Castro;2018-05-30;;Epidendrum erosum;Plantae;Magnoliophyta;Liliopsida;Orchidales;Orchidaceae;Epidendrum;erosum;Especie;;Ames & C.Schweinf.;
UPTC:26:25590;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25590;25590;Arbolito de 4 m de altura, flores blanco-verdes, frutos verdes;314;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3411;3411;3411;5°24'59.3''N | 73°36'3.6''W;5°24'59.3''N;73°36'3.6''W;Grados minutos segundos;WGS84;54164722;-73601;WGS84;;Humberto Mendoza, María Malagón, Sofía Gómez-Parra;2018-05-05;;Oreopanax mutisianus;Plantae;Magnoliophyta;Magnoliopsida;Apiales;Araliaceae;Oreopanax;mutisianus ;Especie;;(Kunth) Decne. & Planch.;
UPTC:26:24958;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:24958;24958;Arbusto de ramas bejucosas, flores rojizas;315;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3411;3411;3411;5°24'59.3''N | 73°36'3.6''W;5°24'59.3''N;73°36'3.6''W;Grados minutos segundos;WGS84;54164722;-73601;WGS84;;Sofía Gómez-Parra;2018-05-05;;Ribes andicola;Plantae;Magnoliophyta;Magnoliopsida;Rosales;Grossulariaceae;Ribes;andicola;Especie;;Jancz.;
UPTC:26:25616;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25616;25616;Hierba de 60 cm de talla, espiga café oscuro;316;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3411;3411;3411;5°24'59.3''N | 73°36'3.6''W;5°24'59.3''N;73°36'3.6''W;Grados minutos segundos;WGS84;54164722;-73601;WGS84;;Sofía Gómez-Parra;2018-05-30;;Chusquea tessellata;Plantae;Magnoliophyta;Liliopsida;Cyperales;Poaceae;Chusquea;tessellata;Especie;;Munro;
UPTC:26:25011;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25011;25011;Epífita, flor amarillo crema, frutos verde.;318;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;;;SA;Colombia;CO;Boyacá;Samacá;Vereda Loma Redonda, cuchilla Gachanecal, bosque Peña de las Águilas-Boquerones;3301;3301;3301;5°26'23.6''N | 73°34'32.6''W;5°26'23.6''N;73°34'32.6''W;Grados minutos segundos;WGS84;54398889;-735757222;WGS84;;Cristian Castro;2018-05-30;;Stelis pusilla;Plantae;Magnoliophyta;Liliopsida;Orchidales;Orchidaceae;Stelis;pusilla;Especie;;Kunth;
UPTC:26:25017;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25017;25017;Epífita, flor blanca, fragante, frutos verdes;319;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;;;SA;Colombia;CO;Boyacá;Samacá;Vereda Loma Redonda, cuchilla Gachanecal, bosque Peña de las Águilas-Boquerones;3301;3301;3301;5°26'23.6''N | 73°34'32.6''W;5°26'23.6''N;73°34'32.6''W;Grados minutos segundos;WGS84;54398889;-735757222;WGS84;;Cristian Castro;2018-05-30;;Masdevallia strumifera;Plantae;Magnoliophyta;Liliopsida;Orchidales;Orchidaceae;Masdevallia;strumifera;Especie;;Rchb.f.;
UPTC:26:25012;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25012;25012;Epífita, flor blanca, frutos verde claro;320;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;;;SA;Colombia;CO;Boyacá;Samacá;Vereda Loma Redonda, cuchilla Gachanecal, bosque Peña de las Águilas-Boquerones;3301;3301;3301;5°26'23.6''N | 73°34'32.6''W;5°26'23.6''N;73°34'32.6''W;Grados minutos segundos;WGS84;54398889;-735757222;WGS84;;Cristian Castro;2018-05-30;;Stelis pusilla;Plantae;Magnoliophyta;Liliopsida;Orchidales;Orchidaceae;Stelis;pusilla;Especie;;Kunth;
UPTC:26:24960;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:24960;24960;Epífita, flor rojiza;323;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;;;SA;Colombia;CO;Boyacá;Samacá;Vereda Loma Redonda, cuchilla Gachanecal, bosque Peña de las Águilas-Boquerones;3301;3301;3301;5°26'23.6''N | 73°34'32.6''W;5°26'23.6''N;73°34'32.6''W;Grados minutos segundos;WGS84;54398889;-735757222;WGS84;;Sofía Gómez-Parra;2018-05-30;;Crocodeilanthe;Plantae;Magnoliophyta;Liliopsida;Orchidales;Orchidaceae;Crocodeilanthe;;Género;sp.;;
UPTC:26:24957;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:24957;24957;Epífita, frutos color verde;324;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;;;SA;Colombia;CO;Boyacá;Samacá;Vereda Loma Redonda, cuchilla Gachanecal, bosque Peña de las Águilas-Boquerones;3301;3301;3301;5°26'23.6''N | 73°34'32.6''W;5°26'23.6''N;73°34'32.6''W;Grados minutos segundos;WGS84;54398889;-735757222;WGS84;;Sofía Gómez-Parra;2018-05-30;;Masdevallia strumifera;Plantae;Magnoliophyta;Liliopsida;Orchidales;Orchidaceae;Masdevallia;strumifera;Especie;;Rchb.f.;
UPTC:26:25118;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25118;25118;Epífita, fruto verde claro;325;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;;;SA;Colombia;CO;Boyacá;Samacá;Vereda Loma Redonda, cuchilla Gachanecal, bosque Peña de las Águilas-Boquerones;3301;3301;3301;5°26'23.6''N | 73°34'32.6''W;5°26'23.6''N;73°34'32.6''W;Grados minutos segundos;WGS84;54398889;-735757222;WGS84;;Sofía Gómez-Parra;2018-05-30;;Lepanthes;Plantae;Magnoliophyta;Liliopsida;Orchidales;Orchidaceae;Lepanthes;;Género;sp.;;
UPTC:26:25119;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25119;25119;Epífita, flores verde claro;326;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;;;SA;Colombia;CO;Boyacá;Samacá;Vereda Loma Redonda, cuchilla Gachanecal, bosque Peña de las Águilas-Boquerones;3301;3301;3301;5°26'23.6''N | 73°34'32.6''W;5°26'23.6''N;73°34'32.6''W;Grados minutos segundos;WGS84;54398889;-735757222;WGS84;;Cristian Castro;2018-05-30;;Stelis parvilabris;Plantae;Magnoliophyta;Liliopsida;Orchidales;Orchidaceae;Stelis;parvilabris;Especie;;Lindl.;
UPTC:26:25016;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25016;25016;Epífita, flores rojizo oscuro, frutos verde claro;327;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;;;SA;Colombia;CO;Boyacá;Samacá;Vereda Loma Redonda, cuchilla Gachanecal, bosque Peña de las Águilas-Boquerones;3301;3301;3301;5°26'23.6''N | 73°34'32.6''W;5°26'23.6''N;73°34'32.6''W;Grados minutos segundos;WGS84;54398889;-735757222;WGS84;;Cristian Castro;2018-05-30;;Crocodeilanthe;Plantae;Magnoliophyta;Liliopsida;Orchidales;Orchidaceae;Crocodeilanthe;;Género;sp.;;
UPTC:26:25009;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25009;25009;Epífita, flores blancas con líneas moradas;328;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;;;SA;Colombia;CO;Boyacá;Samacá;Vereda Loma Redonda, cuchilla Gachanecal, bosque Peña de las Águilas-Boquerones;3301;3301;3301;5°26'23.6''N | 73°34'32.6''W;5°26'23.6''N;73°34'32.6''W;Grados minutos segundos;WGS84;54398889;-735757222;WGS84;;Sofía Gómez-Parra;2018-05-30;;Pleurothallis lindenii;Plantae;Magnoliophyta;Liliopsida;Orchidales;Orchidaceae;Pleurothallis;lindenii;Especie;;Lindl.;
UPTC:26:24953;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:24953;24953;Hierba de 20 cm de talla, flores moradas, frutos legumbres marrón oscuro;330;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;;;SA;Colombia;CO;Boyacá;Samacá;Vereda Loma Redonda, cuchilla Gachanecal, bosque Peña de las Águilas-Boquerones;3301;3301;3301;5°26'23.6''N | 73°34'32.6''W;5°26'23.6''N;73°34'32.6''W;Grados minutos segundos;WGS84;54398889;-735757222;WGS84;;Sofía Gómez-Parra;2018-05-05;;Lupinus colombiensis;Plantae;Magnoliophyta;Magnoliopsida;Fabales;Fabaceae;Lupinus;colombiensis;Especie;;C.P.Sm;
UPTC:26:25104;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25104;25104;Arbusto de 50 cm, flores fucsia claro;331;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;;;SA;Colombia;CO;Boyacá;Samacá;Vereda Loma Redonda, cuchilla Gachanecal, bosque Peña de las Águilas-Boquerones;3301;3301;3301;5°26'23.6''N | 73°34'32.6''W;5°26'23.6''N;73°34'32.6''W;Grados minutos segundos;WGS84;54398889;-735757222;WGS84;;Naisla Manrique;2018-05-05;;Gaultheria rigida;Plantae;Magnoliophyta;Magnoliopsida;Ericales;Ericaceae;Gaultheria ;rigida;Especie;;Kunth;
UPTC:26:24982;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:24982;24982;Terrestre, fronda de 40 cm de longitud;332;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;;;SA;Colombia;CO;Boyacá;Samacá;Vereda Loma Redonda, cuchilla Gachanecal, bosque Peña de las Águilas-Boquerones;3301;3301;3301;5°26'23.6''N | 73°34'32.6''W;5°26'23.6''N;73°34'32.6''W;Grados minutos segundos;WGS84;54398889;-735757222;WGS84;;Sofía Gómez-Parra;2018-05-30;;Asplenium serra;Plantae;Monilophyta;Polypodiopsida;Polypodiales;Aspleniaceae;Asplenium;serra;Especie;;Langsd. & Fisch.;
UPTC:26:25113;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25113;25113;Epífita, de 15 cm de talla;333;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;;;SA;Colombia;CO;Boyacá;Samacá;Vereda Loma Redonda, cuchilla Gachanecal, bosque Peña de las Águilas-Boquerones;3301;3301;3301;5°26'23.6''N | 73°34'32.6''W;5°26'23.6''N;73°34'32.6''W;Grados minutos segundos;WGS84;54398889;-735757222;WGS84;;Sofía Gómez-Parra;2018-05-30;cf. asplenifolia;Terpsichore asplenifolia;Plantae;Monilophyta;Polypodiopsida;Polypodiales;Polypodiaceae;Terpsichore;asplenifolia;Especie;;(L.) A.R.Sm.;
UPTC:26:25023;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25023;25023;Hierba de 30 cm de talla;334;María Malagón | Sofía Gómez-Parra | Humberto Mendoza;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;;;SA;Colombia;CO;Boyacá;Samacá;Vereda Loma Redonda, cuchilla Gachanecal, bosque Peña de las Águilas-Boquerones;3301;3301;3301;5°26'23.6''N | 73°34'32.6''W;5°26'23.6''N;73°34'32.6''W;Grados minutos segundos;WGS84;54398889;-735757222;WGS84;;Sofía Gómez-Parra;2018-05-30;;Diphasium jussiaei;Plantae;Lycopodiophyta;Lycopodiopsida;Lycopodiales;Lycopodiaceae;Diphasium;jussiaei;Especie;;(poi.) Rothm.;
