id	type	language	institutionID	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	occurrenceStatus	preparations	disposition	otherCatalogNumbers	samplingProtocol	samplingEffort	eventDate	eventTime	year	month	day	habitat	eventRemarks	continent	country	countryCode	stateProvince	county	locality	verbatimLocality	verbatimElevation	minimumElevationInMeters	maximumElevationInMeters	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	georeferenceVerificationStatus	identifiedBy	dateIdentified	identificationQualifier	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName
UPTC:26:27692	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27692	27692		D.A-Moreno 4366	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-24	8:00/16:00	2019	02	24	Arbustal	Saxícola	SA	Colombia	CO	Boyacá	Mongua	Vereda El Carmen		3480	3480	3480	5°41'54.8''N | 72°47'18.4''W	5°41'54.8''N	72°47'18.4''W	Grados minutos segundos	WGS84	5.6985556	-72.7884444	WGS84		D. A. Moreno			Campylopus	Plantae	Bryophyta	Bryopsida	Dicranales	Leucobryaceae	Campylopus		Género	sp.		Musgo
UPTC:26:27693	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27693	27693		D.A-Moreno 4367	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-24	8:00/16:00	2019	02	24	Arbustal	Cortícola	SA	Colombia	CO	Boyacá	Mongua	Vereda El Carmen		3480	3480	3480	5°41'54.8''N | 72°47'18.4''W	5°41'54.8''N	72°47'18.4''W	Grados minutos segundos	WGS84	5.6985556	-72.7884444	WGS84		D. A. Moreno			Lejeuneaceae	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae			Familia			Hepática
UPTC:26:27694	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27694	27694		D.A-Moreno 4368	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-24	8:00/16:00	2019	02	24	Arbustal	Terrícola	SA	Colombia	CO	Boyacá	Mongua	Vereda El Carmen		3480	3480	3480	5°41'54.8''N | 72°47'18.4''W	5°41'54.8''N	72°47'18.4''W	Grados minutos segundos	WGS84	5.6985556	-72.7884444	WGS84		D. A. Moreno			Rhodobryum grandifolium	Plantae	Bryophyta	Bryopsida	Bryales	Bryaceae	Rhodobryum	grandifolium	Especie		(Taylor.) Schimp.	Musgo
UPTC:26:27695	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27695	27695		D.A-Moreno 4369	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-24	8:00/16:00	2019	02	24	Arbustal	Cortícola	SA	Colombia	CO	Boyacá	Mongua	Vereda El Carmen		3480	3480	3480	5°41'54.8''N | 72°47'18.4''W	5°41'54.8''N	72°47'18.4''W	Grados minutos segundos	WGS84	5.6985556	-72.7884444	WGS84		D. A. Moreno			Prionodon luteovirens	Plantae	Bryophyta	Bryopsida	Hypnales	Prionodontaceae	Prionodon	luteovirens	Especie		(Taylor.) Mitt.	Musgo
UPTC:26:27696	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27696	27696		D.A-Moreno 4370	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-24	8:00/16:00	2019	02	24	Arbustal	Terrícola	SA	Colombia	CO	Boyacá	Mongua	Vereda El Carmen		3480	3480	3480	5°41'54.8''N | 72°47'18.4''W	5°41'54.8''N	72°47'18.4''W	Grados minutos segundos	WGS84	5.6985556	-72.7884444	WGS84		D. A. Moreno			Bryaceae	Plantae	Bryophyta	Bryopsida	Bryales	Bryaceae			Familia			Musgo
UPTC:26:27697	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27697	27697		D.A-Moreno 4371	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-24	8:00/16:00	2019	02	24	Arbustal	Terrícola	SA	Colombia	CO	Boyacá	Mongua	Vereda El Carmen		3480	3480	3480	5°41'54.8''N | 72°47'18.4''W	5°41'54.8''N	72°47'18.4''W	Grados minutos segundos	WGS84	5.6985556	-72.7884444	WGS84		D. A. Moreno			Plagiochila	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Plagiochilaceae	Plagiochila		Género	sp.		Hepática
UPTC:26:27698	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27698	27698		D.A-Moreno 4372	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-24	8:00/16:00	2019	02	24	Arbustal	Terrícola	SA	Colombia	CO	Boyacá	Mongua	Vereda El Carmen		3480	3480	3480	5°41'54.8''N | 72°47'18.4''W	5°41'54.8''N	72°47'18.4''W	Grados minutos segundos	WGS84	5.6985556	-72.7884444	WGS84		D. A. Moreno			Herbertus grossispinus	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus	grossispinus	Especie		Fulford.	Hepática
UPTC:26:27699	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27699	27699		D.A-Moreno 4373	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-24	8:00/16:00	2019	02	24	Arbustal	Cortícola	SA	Colombia	CO	Boyacá	Mongua	Vereda El Carmen		3480	3480	3480	5°41'54.8''N | 72°47'18.4''W	5°41'54.8''N	72°47'18.4''W	Grados minutos segundos	WGS84	5.6985556	-72.7884444	WGS84		D. A. Moreno			Brachymenium speciosum	Plantae	Bryophyta	Bryopsida	Bryales	Bryaceae	Brachymenium	speciosum	Especie		(Hook & Wilson.) Steere	Musgo
UPTC:26:27700	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27700	27700		D.A-Moreno 4374	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-24	8:00/16:00	2019	02	24	Arbustal	Cortícola	SA	Colombia	CO	Boyacá	Mongua	Vereda El Carmen		3480	3480	3480	5°41'54.8''N | 72°47'18.4''W	5°41'54.8''N	72°47'18.4''W	Grados minutos segundos	WGS84	5.6985556	-72.7884444	WGS84		D. A. Moreno			Frullania riojaneirensis	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Frullaniaceae	Frullania	riojaneirensis	Especie		(Raddi.) Spruce	Hepática
UPTC:26:27701	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27701	27701		D.A-Moreno 4375	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-24	8:00/16:00	2019	02	24	Arbustal	Cortícola	SA	Colombia	CO	Boyacá	Mongua	Vereda El Carmen		3480	3480	3480	5°41'54.8''N | 72°47'18.4''W	5°41'54.8''N	72°47'18.4''W	Grados minutos segundos	WGS84	5.6985556	-72.7884444	WGS84		D. A. Moreno			Frullania convoluta	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Frullaniaceae	Frullania	convoluta	Especie		Lindenb. & Hampe.	Hepática
UPTC:26:27702	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27702	27702		D.A-Moreno 4376	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-24	8:00/16:00	2019	02	24	Arbustal	Cortícola	SA	Colombia	CO	Boyacá	Mongua	Vereda El Carmen		3480	3480	3480	5°41'54.8''N | 72°47'18.4''W	5°41'54.8''N	72°47'18.4''W	Grados minutos segundos	WGS84	5.6985556	-72.7884444	WGS84		D. A. Moreno			Brachymenium columbicum	Plantae	Bryophyta	Bryopsida	Bryales	Bryaceae	Brachymenium	columbicum	Especie		(De Not.) Broth.	Musgo
UPTC:26:27703	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27703	27703		D.A-Moreno 4377	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-24	8:00/16:00	2019	02	24	Arbustal	Terrícola	SA	Colombia	CO	Boyacá	Mongua	Vereda El Carmen		3480	3480	3480	5°41'54.8''N | 72°47'18.4''W	5°41'54.8''N	72°47'18.4''W	Grados minutos segundos	WGS84	5.6985556	-72.7884444	WGS84		D. A. Moreno			Pottiaceae	Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae			Familia			Musgo
UPTC:26:27704	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27704	27704		D.A-Moreno 4378	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-24	8:00/16:00	2019	02	24	Arbustal	Cortícola	SA	Colombia	CO	Boyacá	Mongua	Vereda El Carmen		3480	3480	3480	5°41'54.8''N | 72°47'18.4''W	5°41'54.8''N	72°47'18.4''W	Grados minutos segundos	WGS84	5.6985556	-72.7884444	WGS84		D. A. Moreno			Radula voluta	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Radulaceae	Radula	voluta	Especie		Taylor.	Hepática
UPTC:26:27705	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27705	27705		D.A-Moreno 4379	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-24	8:00/16:00	2019	02	24	Arbustal	Cortícola	SA	Colombia	CO	Boyacá	Mongua	Vereda El Carmen		3480	3480	3480	5°41'54.8''N | 72°47'18.4''W	5°41'54.8''N	72°47'18.4''W	Grados minutos segundos	WGS84	5.6985556	-72.7884444	WGS84		D. A. Moreno			Plagiochila	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Plagiochilaceae	Plagiochila		Género	sp.		Hepática
UPTC:26:27706	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27706	27706		D.A-Moreno 4380	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-24	8:00/16:00	2019	02	24	Arbustal	Cortícola	SA	Colombia	CO	Boyacá	Mongua	Vereda El Carmen		3480	3480	3480	5°41'54.8''N | 72°47'18.4''W	5°41'54.8''N	72°47'18.4''W	Grados minutos segundos	WGS84	5.6985556	-72.7884444	WGS84		D. A. Moreno			Frullania grandifolia	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Frullaniaceae	Frullania	grandifolia	Especie		Steph.	Hepática
UPTC:26:27707	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27707	27707		D.A-Moreno 4381	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-24	8:00/16:00	2019	02	24	Arbustal	Cortícola	SA	Colombia	CO	Boyacá	Mongua	Vereda El Carmen		3480	3480	3480	5°41'54.8''N | 72°47'18.4''W	5°41'54.8''N	72°47'18.4''W	Grados minutos segundos	WGS84	5.6985556	-72.7884444	WGS84		D. A. Moreno			Frullania	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Frullaniaceae	Frullania		Género	sp.		Hepática
UPTC:26:27708	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27708	27708		D.A-Moreno 4382	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25	Bosque	Cortícola	SA	Colombia	CO	Boyacá	Mongua	Vereda Sirguazá		2394	2394	2394	5°44'51.2''N | 72°40'15.1''W	5°44'51.2''N	72°40'15.1''W	Grados minutos segundos	WGS84	5.7475556	-72.6708611	WGS84		D. A. Moreno			Prionodon fuscolutescens	Plantae	Bryophyta	Bryopsida	Hypnales	Prionodontaceae	Prionodon	fuscolutescens	Especie		Hampe.	Musgo
UPTC:26:27709	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27709	27709		D.A-Moreno 4383	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25	Bosque	Saxícola	SA	Colombia	CO	Boyacá	Mongua	Vereda Sirguazá		2394	2394	2394	5°44'51.2''N | 72°40'15.1''W	5°44'51.2''N	72°40'15.1''W	Grados minutos segundos	WGS84	5.7475556	-72.6708611	WGS84		D. A. Moreno			Pottiaceae	Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae			Familia			Musgo
UPTC:26:27710	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27710	27710		D.A-Moreno 4384	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25	Bosque	Saxícola	SA	Colombia	CO	Boyacá	Mongua	Vereda Sirguazá		2394	2394	2394	5°44'51.2''N | 72°40'15.1''W	5°44'51.2''N	72°40'15.1''W	Grados minutos segundos	WGS84	5.7475556	-72.6708611	WGS84		D. A. Moreno			Frullania paradoxa	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Frullaniaceae	Frullania	paradoxa	Especie		Lehm. & Lindenb.	Hepática
UPTC:26:27711	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27711	27711		D.A-Moreno 4385	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25	Bosque	Cortícola	SA	Colombia	CO	Boyacá	Mongua	Vereda Sirguazá		2394	2394	2394	5°44'51.2''N | 72°40'15.1''W	5°44'51.2''N	72°40'15.1''W	Grados minutos segundos	WGS84	5.7475556	-72.6708611	WGS84		D. A. Moreno			Meteoridium remotifolium	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Meteoridium	remotifolium	Especie		(Müll. Hal.) Manuel	Musgo
UPTC:26:27712	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27712	27712		D.A-Moreno 4386	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25	Bosque	Cortícola	SA	Colombia	CO	Boyacá	Mongua	Vereda Sirguazá		2394	2394	2394	5°44'51.2''N | 72°40'15.1''W	5°44'51.2''N	72°40'15.1''W	Grados minutos segundos	WGS84	5.7475556	-72.6708611	WGS84		D. A. Moreno			Plagiochila	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Plagiochilaceae	Plagiochila		Género	sp.		Hepática
UPTC:26:27713	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27713	27713		D.A-Moreno 4387	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25	Bosque	Cortícola	SA	Colombia	CO	Boyacá	Mongua	Vereda Sirguazá		2394	2394	2394	5°44'51.2''N | 72°40'15.1''W	5°44'51.2''N	72°40'15.1''W	Grados minutos segundos	WGS84	5.7475556	-72.6708611	WGS84		D. A. Moreno			Squamidium leucotrichum	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Squamidium	leucotrichum	Especie		(Taylor) Broth.	Musgo
UPTC:26:27714	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27714	27714		D.A-Moreno 4388	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25	Bosque	Cortícola	SA	Colombia	CO	Boyacá	Mongua	Vereda Sirguazá		2394	2394	2394	5°44'51.2''N | 72°40'15.1''W	5°44'51.2''N	72°40'15.1''W	Grados minutos segundos	WGS84	5.7475556	-72.6708611	WGS84		D. A. Moreno			Pilotrichella flexilis	Plantae	Bryophyta	Bryopsida	Hypnales	Lembophyllaceae	Pilotrichella	flexilis	Especie		(Hedw.) Ångstr.	Musgo
UPTC:26:27715	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27715	27715		D.A-Moreno 4389	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25	Bosque	Terrícola	SA	Colombia	CO	Boyacá	Mongua	Vereda Sirguazá		2394	2394	2394	5°44'51.2''N | 72°40'15.1''W	5°44'51.2''N	72°40'15.1''W	Grados minutos segundos	WGS84	5.7475556	-72.6708611	WGS84		D. A. Moreno			Marchantia polymorpha	Plantae	Marchantiophyta	Marchantiopsida	Marchantiales	Marchantiaceae	Marchantia	polymorpha	Especie		(L.)	Hepática
UPTC:26:27716	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27716	27716		D.A-Moreno 4390	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25	Bosque	Terrícola	SA	Colombia	CO	Boyacá	Mongua	Vereda Sirguazá		2394	2394	2394	5°44'51.2''N | 72°40'15.1''W	5°44'51.2''N	72°40'15.1''W	Grados minutos segundos	WGS84	5.7475556	-72.6708611	WGS84		D. A. Moreno			Polytrichum juniperinum	Plantae	Bryophyta	Polytrichopsida	Polytrichales	Polytrichaceae	Polytrichum	juniperinum	Especie		Hedw.	Musgo
UPTC:26:27717	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27717	27717		D.A-Moreno 4391	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25	Bosque	Saxícola	SA	Colombia	CO	Boyacá	Mongua	Vereda Sirguazá		2394	2394	2394	5°44'51.2''N | 72°40'15.1''W	5°44'51.2''N	72°40'15.1''W	Grados minutos segundos	WGS84	5.7475556	-72.6708611	WGS84		D. A. Moreno			Dicranaceae	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae			Familia			Musgo
UPTC:26:27718	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27718	27718		D.A-Moreno 4392	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25	Bosque	Cortícola	SA	Colombia	CO	Boyacá	Mongua	Vereda Sirguazá		2394	2394	2394	5°44'51.2''N | 72°40'15.1''W	5°44'51.2''N	72°40'15.1''W	Grados minutos segundos	WGS84	5.7475556	-72.6708611	WGS84		D. A. Moreno			Lejeuneaceae	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae			Familia			Hepática
UPTC:26:27719	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27719	27719		D.A-Moreno 4393	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25	Bosque	Cortícola	SA	Colombia	CO	Boyacá	Mongua	Vereda Sirguazá		2394	2394	2394	5°44'51.2''N | 72°40'15.1''W	5°44'51.2''N	72°40'15.1''W	Grados minutos segundos	WGS84	5.7475556	-72.6708611	WGS84		D. A. Moreno			Rhynchostegium scariosum	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Rhynchostegium	scariosum	Especie		(Taylor.) A. Jaeger	Musgo
UPTC:26:27720	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27720	27720		D.A-Moreno 4394	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25	Bosque	Saxícola	SA	Colombia	CO	Boyacá	Mongua	Vereda Sirguazá		2394	2394	2394	5°44'51.2''N | 72°40'15.1''W	5°44'51.2''N	72°40'15.1''W	Grados minutos segundos	WGS84	5.7475556	-72.6708611	WGS84		D. A. Moreno			Thuidium urceolatum	Plantae	Bryophyta	Bryopsida	Hypnales	Thuidiaceae	Thuidium	urceolatum	Especie		Lorentz	Musgo
UPTC:26:27721	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27721	27721		D.A-Moreno 4395	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25	Bosque	Saxícola	SA	Colombia	CO	Boyacá	Mongua	Vereda Sirguazá		2394	2394	2394	5°44'51.2''N | 72°40'15.1''W	5°44'51.2''N	72°40'15.1''W	Grados minutos segundos	WGS84	5.7475556	-72.6708611	WGS84		D. A. Moreno			Mittenothamnium reptans	Plantae	Bryophyta	Bryopsida	Hypnales	Hypnaceae	Mittenothamnium	reptans	Especie		(Hedw.) Cardot	Musgo
UPTC:26:27722	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27722	27722		D.A-Moreno 4396	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25	Bosque	Saxícola	SA	Colombia	CO	Boyacá	Mongua	Vereda Sirguazá		2394	2394	2394	5°44'51.2''N | 72°40'15.1''W	5°44'51.2''N	72°40'15.1''W	Grados minutos segundos	WGS84	5.7475556	-72.6708611	WGS84		D. A. Moreno			Lejeuneaceae	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae			Familia			Hepática
UPTC:26:27723	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27723	27723		D.A-Moreno 4397	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25	Bosque	Cortícola	SA	Colombia	CO	Boyacá	Mongua	Vereda Sirguazá		2394	2394	2394	5°44'51.2''N | 72°40'15.1''W	5°44'51.2''N	72°40'15.1''W	Grados minutos segundos	WGS84	5.7475556	-72.6708611	WGS84		D. A. Moreno			Meteoridium remotifolium	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Meteoridium	remotifolium	Especie		(Müll. Hal.) Manuel	Musgo
UPTC:26:27724	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27724	27724		D.A-Moreno 4398	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25	Bosque	Cortícola	SA	Colombia	CO	Boyacá	Mongua	Vereda Sirguazá		2394	2394	2394	5°44'51.2''N | 72°40'15.1''W	5°44'51.2''N	72°40'15.1''W	Grados minutos segundos	WGS84	5.7475556	-72.6708611	WGS84		D. A. Moreno			Orthotrichaceae	Plantae	Bryophyta	Bryopsida	Orthotrichales	Orthotrichaceae			Familia			Musgo
UPTC:26:27725	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27725	27725		D.A-Moreno 4399	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25	Bosque	Cortícola	SA	Colombia	CO	Boyacá	Mongua	Vereda Sirguazá		2394	2394	2394	5°44'51.2''N | 72°40'15.1''W	5°44'51.2''N	72°40'15.1''W	Grados minutos segundos	WGS84	5.7475556	-72.6708611	WGS84		D. A. Moreno			Frullania peruviana	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Frullaniaceae	Frullania	peruviana	Especie		Gottsche	Hepática
UPTC:26:27726	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:27726	27726		D.A-Moreno 4400	D. A. Moreno | N. T. Manrique	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25	Bosque	Terrícola	SA	Colombia	CO	Boyacá	Mongua	Vereda Sirguazá		2394	2394	2394	5°44'51.2''N | 72°40'15.1''W	5°44'51.2''N	72°40'15.1''W	Grados minutos segundos	WGS84	5.7475556	-72.6708611	WGS84		D. A. Moreno			Breutelia chrysea	Plantae	Bryophyta	Bryopsida	Bartramiales	Bartramiaceae	Breutelia	chrysea	Especie		(Müll. Hal.) A. Jaeger.	Musgo
