id;type;language;institutionID;institutionCode;collectionCode;ownerInstitutionCode;basisOfRecord;occurrenceID;catalogNumber;occurrenceRemarks;recordNumber;recordedBy;individualCount;occurrenceStatus;preparations;disposition;otherCatalogNumbers;samplingProtocol;samplingEffort;eventDate;eventTime;year;month;day;habitat;eventRemarks;continent;country;countryCode;stateProvince;county;locality;verbatimElevation;minimumElevationInMeters;maximumElevationInMeters;verbatimCoordinates;verbatimLatitude;verbatimLongitude;verbatimCoordinateSystem;verbatimSRS;decimalLatitude;decimalLongitude;geodeticDatum;identifiedBy;dateIdentified;identificationQualifier;scientificName;kingdom;phylum;class;order;family;genus;specificEpithet;taxonRank;verbatimTaxonRank;scientificNameAuthorship;vernacularName
UPTC:26:25339;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25339;25339;Hierba 1 m altura, flores lilas;425;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;5/08/2018;8:00/16:00;2018;8;5;;;SA;Colombia;CO;Boyacá;Rondón;Vereda Junin, zona fronteriza entre los municipios de Ciénega y Rondón y las veredas de San Vicente y Junin;3300;3300;;5°23'38''N | 73°13'51.5''W;5°23'38''N;73°13'51.5''W;Grados minutos segundos;WGS84;53938889;-732309722;WGS84;Humberto Mendoza;2018-06-05;;Digitalis purpurea;Plantae;Magnoliophyta;Magnoliopsida;Lamiales;Plantaginaceae;Digitalis ;purpurea;Especie;Nan; L.;Nan
UPTC:26:25340;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25340;25340;Hierba 30 a 40 cm altura, tallo rojizo, flores lilas, frutos rojizos;426;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;5/08/2018;8:00/16:00;2018;8;5;;;SA;Colombia;CO;Boyacá;Rondón;Vereda Junin, zona fronteriza entre los municipios de Ciénega y Rondón y las veredas de San Vicente y Junin;3300;3300;;5°23'38''N | 73°13'51.5''W;5°23'38''N;73°13'51.5''W;Grados minutos segundos;WGS84;53938889;-732309722;WGS84;Humberto Mendoza;2018-05-30;;Epilobium denticulatum;Plantae;Magnoliophyta;Magnoliopsida;Myrtales;Onagraceae;Epilobium;denticulatum;Especie;Nan;Ruiz & Pav.;Nan
UPTC:26:25341;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25341;25341;Hojas rojizas, flores amarillas;409;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;5/08/2018;8:00/16:00;2018;8;5;;;SA;Colombia;CO;Boyacá;Rondón;Vereda Junin, zona fronteriza entre los municipios de Ciénega y Rondón y las veredas de San Vicente y Junin;3300;3300;;5°23'38''N | 73°13'51.5''W;5°23'38''N;73°13'51.5''W;Grados minutos segundos;WGS84;53938889;-732309722;WGS84;Julio Betancur;2018-05-29;;Erythranthe glabrata;Plantae;Magnoliophyta;Magnoliopsida;Lamiales;Phrymaceae;Erythranthe;glabrata;Especie;Nan;(Kunth) G.L.Nesom;Nan
UPTC:26:25343;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25343;25343;Arbusto de, botones florales verdes;416;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;5/08/2018;8:00/16:00;2018;8;5;;;SA;Colombia;CO;Boyacá;Rondón;Vereda Junin, zona fronteriza entre los municipios de Ciénega y Rondón y las veredas de San Vicente y Junin;3300;3300;;5°23'38''N | 73°13'51.5''W;5°23'38''N;73°13'51.5''W;Grados minutos segundos;WGS84;53938889;-732309722;WGS84;Sofía Gómez-Parra;2018-05-30;;Oreopanax discolor;Plantae;Magnoliophyta;Magnoliopsida;Apiales;Araliaceae;Oreopanax;discolor;Especie;Nan;(Kunth) Decne. & Planch.;Nan
UPTC:26:25344;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25344;25344;Arbusto de 1 m altura, flores púrpura con estambres amarillos;433;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;5/08/2018;8:00/16:00;2018;8;5;;;SA;Colombia;CO;Boyacá;Rondón;Vereda Junin, zona fronteriza entre los municipios de Ciénega y Rondón y las veredas de San Vicente y Junin;3300;3300;;5°23'38''N | 73°13'51.5''W;5°23'38''N;73°13'51.5''W;Grados minutos segundos;WGS84;53938889;-732309722;WGS84;Humberto Mendoza;2018-06-05;;Monochaetum;Plantae;Magnoliophyta;Magnoliopsida;Myrtales;Melastomataceae;Monochaetum;;Género;sp.;;Nan
UPTC:26:25634;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25634;25634;Arbusto de 2 m de altura, flores blancas;240;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil, laguna La Calderona;3148;3148;;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53921111;-732439444;WGS84;Naisla Manrique;2018-08-15;;Gaultheria anastomosans;Plantae;Magnoliophyta;Magnoliopsida;Ericales;Ericaceae;Gaultheria;anastomosans;Especie;Nan;(L.f.) Kunth;Nan
UPTC:26:25635;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25635;25635;Arbusto de 50 cm de talla, hojas con envés blanquecino, inflorescencia color lila;288;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda San Vicente, sector El Bote, zona fronteriza entre las veredas de San Vicente y Albañil;2958;2958;;5°23'45.4''N | 73°15'13.1''W;5°23'45.4''N;73°15'13.1''W;Grados minutos segundos;WGS84;53959444;-732536389;WGS84;Sofía Gómez-Parra;2018-05-30;;Diplostephium phylicoides;Plantae;Magnoliophyta;Magnoliopsida;Asterales;Asteraceae;Diplostephium;phylicoides;Especie;Nan;(Kunth) Wedd.;Nan
UPTC:26:25636;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25636;25636;Arbusto de 3 m altura, flores con pétalos blancos, hojas con envés blanquecino;285;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda San Vicente, sector El Bote, zona fronteriza entre las veredas de San Vicente y Albañil;2958;2958;;5°23'45.4''N | 73°15'13.1''W;5°23'45.4''N;73°15'13.1''W;Grados minutos segundos;WGS84;53959444;-732536389;WGS84;Sofía Gómez-Parra;2018-05-30;;Diplostephium tenuifolium;Plantae;Magnoliophyta;Magnoliopsida;Asterales;Asteraceae;Diplostephium;tenuifolium;Especie;Nan;Cuatrec.;Nan
UPTC:26:25637;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25637;25637;Arbusto de 2 m de altura, inflorescencia verde, flores con corola blanca y cáliz verde;251;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil, laguna La Calderona;3148;3148;;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53921111;-732439444;WGS84;María Malagón;2018-09-07;cf. ochraceum;Diplostephium ochraceum;Plantae;Magnoliophyta;Magnoliopsida;Asterales;Asteraceae;Diplostephium;ochraceum;Especie;Nan;(Kunth) Nees;Nan
UPTC:26:25638;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25638;25638;Arbusto de 1 m de altura, flores amarillas;237;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil, laguna La Calderona;3148;3148;;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53921111;-732439444;WGS84;Naisla Manrique;2018-08-16;;Hypericum thuyoides;Plantae;Magnoliophyta;Magnoliopsida;Malpighiales;Hypericaceae;Hypericum;thuyoides;Especie;Nan;Kunth;Nan
UPTC:26:25639;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25639;25639;Hierba 40 cm de talla, flor blanco amarillenta;235;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil, laguna La Calderona;3148;3148;;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53921111;-732439444;WGS84;Sofía Gómez-Parra;2018-08-22;;Halenia asclepiadea;Plantae;Magnoliophyta;Magnoliopsida;Gentianales;Gentianaceae;Halenia;asclepiadea;Especie;Nan;(Kunth) G.Don;Nan
UPTC:26:25640;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25640;25640;Hierba rastrera, creciendo a orilla de camino;275;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda San Vicente, sector El Bote, zona fronteriza entre las veredas de San Vicente y Albañil;2958;2958;;5°23'45.4''N | 73°15'13.1''W;5°23'45.4''N;73°15'13.1''W;Grados minutos segundos;WGS84;53959444;-732536389;WGS84;Sofía Gómez-Parra;2018-05-30;;Diphasium jussiaei;Plantae;Lycopodiophyta;Lycopodiopsida;Lycopodiales;Lycopodiaceae;Diphasium;jussiaei;Especie;Nan;(Poir.) Rothm.;Nan
UPTC:26:25641;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25641;25641;Arbusto de 40 cm de talla, flores blanco-lila;299;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda San Vicente, sector El Bote, zona fronteriza entre las veredas de San Vicente y Albañil;2958;2958;;5°23'45.4''N | 73°15'13.1''W;5°23'45.4''N;73°15'13.1''W;Grados minutos segundos;WGS84;53959444;-732536389;WGS84;Sofía Gómez-Parra;2018-05-30;;Arcytophyllum nitidum;Plantae;Magnoliophyta;Magnoliopsida;Gentianales;Rubiaceae;Arcytophyllum ;nitidum ;Especie;Nan;(Kunth) Schltdl.;Nan
UPTC:26:25642;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25642;25642;Arbusto de 3 m altura, frutos verdes;291;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda San Vicente, sector El Bote, zona fronteriza entre las veredas de San Vicente y Albañil;2958;2958;;5°23'45.4''N | 73°15'13.1''W;5°23'45.4''N;73°15'13.1''W;Grados minutos segundos;WGS84;53959444;-732536389;WGS84;Sofía Gómez-Parra;2018-05-30;;Gaiadendron punctatum;Plantae;Magnoliophyta;Magnoliopsida;Santalales;Loranthaceae;Gaiadendron;punctatum;Especie;Nan;(Ruiz & Pav.) G.Don;Nan
UPTC:26:25643;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25643;25643;Arbusto de 1 m de altura, botones florales verde-morados;249;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil, laguna La Calderona;3148;3148;;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53921111;-732439444;WGS84;Naisla Manrique;2018-08-22;;Miconia cataractae;Plantae;Magnoliophyta;Magnoliopsida;Myrtales;Melastomataceae;Miconia;cataractae;Especie;Nan;Triana;Nan
UPTC:26:25644;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25644;25644;Arbusto de 1 m de altura, flores con pétalos tomentosos rojos, sépalos verde-rojizos;267;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda San Vicente, sector El Bote, zona fronteriza entre las veredas de San Vicente y Albañil;2958;2958;;5°23'45.4''N | 73°15'13.1''W;5°23'45.4''N;73°15'13.1''W;Grados minutos segundos;WGS84;53959444;-732536389;WGS84;Sofía Gómez-Parra;2018-05-30;;Tibouchina grossa;Plantae;Magnoliophyta;Magnoliopsida;Myrtales;Melastomataceae;Tibouchina;grossa;Especie;Nan;(L. f.) Cogn.;Nan
UPTC:26:25645;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25645;25645;Arbusto de 50 cm de altura, tallo rojizo, flores rosadas;256;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil, laguna La Calderona;3148;3148;;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53921111;-732439444;WGS84;Naisla Manrique;2018-08-13;;Begonia urticae;Plantae;Magnoliophyta;Magnoliopsida;Cucurbitales;Begoniaceae;Begonia;urticae;Especie;Nan;L. f.;Nan
UPTC:26:25646;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25646;25646;Arbusto de 3 m altura, inflorescencia amarilla, pedúnculo rojizo;294;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda San Vicente, sector El Bote, zona fronteriza entre las veredas de San Vicente y Albañil;2958;2958;;5°23'45.4''N | 73°15'13.1''W;5°23'45.4''N;73°15'13.1''W;Grados minutos segundos;WGS84;53959444;-732536389;WGS84;Cristian Castro;2018-05-30;;Berberis goudotii;Plantae;Magnoliophyta;Magnoliopsida;Ranunculales;Berberidaceae;Berberis;goudotii;Especie;Nan;Triana & Planch.;Nan
UPTC:26:25647;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25647;25647;Hierba 50 cm de altura, tallo rojizo, envés de las hojas rojizo, flores amarillas;265;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda San Vicente, sector El Bote, zona fronteriza entre las veredas de San Vicente y Albañil;2958;2958;;5°23'45.4''N | 73°15'13.1''W;5°23'45.4''N;73°15'13.1''W;Grados minutos segundos;WGS84;53959444;-732536389;WGS84;Cristian Castro;2018-05-30;;Calceolaria mexicana;Plantae;Magnoliophyta;Magnoliopsida;Lamiales;Calceolariaceae;Calceolaria;mexicana;Especie;Nan;Benth.;Nan
UPTC:26:25648;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25648;25648;Árbol 5 m altura, frutos blancos;271;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda San Vicente, sector El Bote, zona fronteriza entre las veredas de San Vicente y Albañil;2958;2958;;5°23'45.4''N | 73°15'13.1''W;5°23'45.4''N;73°15'13.1''W;Grados minutos segundos;WGS84;53959444;-732536389;WGS84;Cristian Castro;2018-05-30;;Hedyosmum goudotianum;Plantae;Magnoliophyta;Magnoliopsida;Chloranthales;Chloranthaceae;Hedyosmum;goudotianum;Especie;Nan;Solms;Nan
UPTC:26:25650;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25650;25650;Epífita creciendo en bosque, raquis color marrón, lámina de 30 cm color verde con soros marrones;261;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil, laguna La Calderona;3148;3148;;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53921111;-732439444;WGS84;Sofía Gómez-Parra;2018-08-15;;Hymenophyllum crassipetiolatum;Plantae;Monilophyta;Polypodiopsida;Hymenophyllales;Hymenophyllaceae;Hymenophyllum;crassipetiolatum;Especie;Nan;Stolze;Nan
UPTC:26:25651;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25651;25651;Arbusto de 1 m de altura, botones florales morados;262;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil, laguna La Calderona;3148;3148;;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53921111;-732439444;WGS84;Humberto Mendoza;2018-09-24;;Miconia cundinamarcensis;Plantae;Magnoliophyta;Magnoliopsida;Myrtales;Melastomataceae;Miconia;cundinamarcensis;Especie;Nan;Wurdack;Nan
UPTC:26:25652;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25652;25652;Hierba con flores blanco-amarillentas, cápsulas verdes;248;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil, laguna La Calderona;3148;3148;;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53921111;-732439444;WGS84;Sofía Gómez-Parra;2018-09-04;;Epidendrum frutex;Plantae;Magnoliophyta;Liliopsida;Asparagales;Orchidaceae;Epidendrum;frutex;Especie;Nan;Lindl.;Nan
UPTC:26:25653;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25653;25653;Hierba bejucosa, flores diminutas color crema, frutos rojos;270;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda San Vicente, sector El Bote, zona fronteriza entre las veredas de San Vicente y Albañil;2958;2958;;5°23'45.4''N | 73°15'13.1''W;5°23'45.4''N;73°15'13.1''W;Grados minutos segundos;WGS84;53959444;-732536389;WGS84;Sofía Gómez-Parra;2018-05-30;;Muehlenbeckia tamnifolia;Plantae;Magnoliophyta;Magnoliopsida;Caryophyllales;Polygonaceae;Muehlenbeckia;tamnifolia;Especie;Nan;(Kunth) Meisn.;Nan
UPTC:26:25654;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25654;25654;1 m de altura, amento verde de 10 a 15 cm de longitud;246;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil, laguna La Calderona;3148;3148;;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53921111;-732439444;WGS84;Sofía Gómez-Parra;2018-08-24;;Piper virgenense;Plantae;Magnoliophyta;Magnoliopsida;Piperales;Piperaceae;Piper;virgenense;Especie;Nan;Trel. & Yunck.;Nan
UPTC:26:25655;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25655;25655;Arbusto de 1 m altura, frutos verdes;290;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda San Vicente, sector El Bote, zona fronteriza entre las veredas de San Vicente y Albañil;2958;2958;;5°23'45.4''N | 73°15'13.1''W;5°23'45.4''N;73°15'13.1''W;Grados minutos segundos;WGS84;53959444;-732536389;WGS84;Cristian Castro;2018-05-30;;Morella parvifolia;Plantae;Magnoliophyta;Magnoliopsida;Fagales;Myricaceae;Morella;parvifolia;Especie;Nan;(Benth.) Parra-Os.;Nan
UPTC:26:25656;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25656;25656;Arbusto de 1.5 m de altura, flores amarillas, frutos azul-morados;255;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil, laguna La Calderona;3148;3148;;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53921111;-732439444;WGS84;María Malagón;2018-09-04;;Palicourea aschersonianoides;Plantae;Magnoliophyta;Magnoliopsida;Gentianales;Rubiaceae;Palicourea;aschersonianoides;Especie;Nan;(Wernham) Steyerm.;Nan
UPTC:26:25657;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25657;25657;Arbusto de 3 m altura, frutos verdes en umbela;266;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda San Vicente, sector El Bote, zona fronteriza entre las veredas de San Vicente y Albañil;2958;2958;;5°23'45.4''N | 73°15'13.1''W;5°23'45.4''N;73°15'13.1''W;Grados minutos segundos;WGS84;53959444;-732536389;WGS84;Cristian Castro;2018-05-30;;Viburnum triphyllum;Plantae;Magnoliophyta;Magnoliopsida;Dipsacales;Adoxaceae;Viburnum;triphyllum;Especie;Nan;Benth.;Nan
UPTC:26:25658;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25658;25658;Arbusto de 50 cm de talla, botones florales rosados con ápice amarillo, pétalos rosado pálido;293;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;;;SA;Colombia;CO;Boyacá;Ciénega;Vereda San Vicente, sector El Bote, zona fronteriza entre las veredas de San Vicente y Albañil;2958;2958;;5°23'45.4''N | 73°15'13.1''W;5°23'45.4''N;73°15'13.1''W;Grados minutos segundos;WGS84;53959444;-732536389;WGS84;Cristian Castro;2018-05-30;;Cavendishia bracteata;Plantae;Magnoliophyta;Magnoliopsida;Ericales;Ericaceae;Cavendishia;bracteata;Especie;Nan;(Ruiz & Pav. ex J. St.-Hil.) Hoerold;Nan
UPTC:26:25659;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25659;25659;Terrestre, flores verde claro con sépalos cafés;420;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;5/08/2018;8:00/16:00;2018;8;5;;;SA;Colombia;CO;Boyacá;Rondón;Vereda Junin, zona fronteriza entre los municipios de Ciénega y Rondón y las veredas de San Vicente y Junin;3300;3300;;5°23'38''N | 73°13'51.5''W;5°23'38''N;73°13'51.5''W;Grados minutos segundos;WGS84;53938889;-732309722;WGS84;Humberto Mendoza;2018-06-05;;Epidendrum;Plantae;Magnoliophyta;Liliopsida;Asparagales;Orchidaceae;Epidendrum;;Género;sp.;;Nan
UPTC:26:25660;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25660;25660;Hierba, flores naranjas;434;Sofía Gómez-Parra | Maria del Pilar Malagón | Aura Robles;1;Presente;Seco;En colección;;Colecta general;8 Horas/ dia;5/08/2018;8:00/16:00;2018;8;5;;;SA;Colombia;CO;Boyacá;Rondón;Vereda Junin, zona fronteriza entre los municipios de Ciénega y Rondón y las veredas de San Vicente y Junin;3300;3300;;5°23'38''N | 73°13'51.5''W;5°23'38''N;73°13'51.5''W;Grados minutos segundos;WGS84;53938889;-732309722;WGS84;Humberto Mendoza;2018-06-05;;Crocosmia x crocosmiiflora;Plantae;Magnoliophyta;Liliopsida;Asparagales;Iridaceae;Crocosmia;x crocosmiiflora;Especie;Nan;(Lemoine) N.E.Br.;Nan
