id,type,language,institutionID,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,occurrenceRemarks,recordNumber,recordedBy,individualCount,occurrenceStatus,preparations,disposition,otherCatalogNumbers,samplingProtocol,samplingEffort,eventDate,eventTime,year,month,day,habitat,eventRemarks,continent,country,countryCode,stateProvince,county,locality,verbatimElevation,minimumElevationInMeters,maximumElevationInMeters,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,decimalLatitude,decimalLongitude,geodeticDatum,identifiedBy,dateIdentified,identificationQualifier,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,identificationRemarks,georeferenceVerificationStatus,verbatimLocality,sampleSizeValue
UPTC:26:25905,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25905,25905,"Hierba 50 cm, pétalos amarillos, en borde de camino",775,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-06,8:00/16:00,2018,12,6,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Toba, camino al bosque de siete cueros",3128.0,3128.0,3505.0,5°57'12.6''N | 72°59'30.8''W,5°57'12.6''N,72°59'30.8''W,Grados minutos segundos,WGS84,5.9535,-72.9918889,WGS84,María Malagón,2019-02-11,0,Hieracium avilae,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hieracium,avilae,Especie,0,Kunth,0,,,,
UPTC:26:26136,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26136,26136,"Planta terrestre, 1 m de talla, flores amarillas, en borde de camino",777,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-06,8:00/16:00,2018,12,6,Creciendo en zonas de arbustales en ladera,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Toba, camino al bosque de siete cueros",3128.0,3128.0,3505.0,5°57'9.5''N | 72°59'26.6''W,5°57'9.5''N,72°59'26.6''W,Grados minutos segundos,WGS84,5.9526389,-72.9907222,WGS84,Naisla Manrique,2019-02-20,0,Cyrtochilum revolutum,Plantae,Magnoliophyta,Liliopsida,Asparagales,Orchidaceae,Cyrtochilum,revolutum,Especie,0,(Lindl.) Dalström,0,,,,
UPTC:26:25904,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25904,25904,"Hierba 20 cm de talla, brácteas verdes hacia la base, rojas en la parte media y amarillas hacia el ápice, hojas verdes con tonos morados, en borde de camino",778,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-06,8:00/16:00,2018,12,6,Creciendo en zonas de ladera en matorral,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Toba, camino al bosque de siete cueros",3128.0,3128.0,3505.0,5°57'9.5''N | 72°59'26.6''W,5°57'9.5''N,72°59'26.6''W,Grados minutos segundos,WGS84,5.9526389,-72.9907222,WGS84,María Malagón,2019-02-05,cf. integrifolia,Castilleja integrifolia,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja,integrifolia,Especie,0,L. f.,0,,,,
UPTC:26:26144,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26144,26144,"Arbusto 60 cm de talla, flores blancas, en borde de camino",779,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-06,8:00/16:00,2018,12,6,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Toba, camino al bosque de siete cueros",3128.0,3128.0,3505.0,5°57'9.5''N | 72°59'26.6''W,5°57'9.5''N,72°59'26.6''W,Grados minutos segundos,WGS84,5.9526389,-72.9907222,WGS84,Naisla Manrique,2019-02-20,0,Gaultheria anastomosans,Plantae,Magnoliophyta,Magnoliopsida,Ericales,Ericaceae,Gaultheria,anastomosans,Especie,0,(L.f.) Kunth,0,,,,
UPTC:26:25906,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25906,25906,"Hierba de 30 cm, flores blancas, frutos morados, en borde de camino",780,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-06,8:00/16:00,2018,12,6,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Toba, camino al bosque de siete cueros",3128.0,3128.0,3505.0,5°57'12.6''N | 72°59'30.8''W,5°57'12.6''N,72°59'30.8''W,Grados minutos segundos,WGS84,5.9535,-72.9918889,WGS84,María Malagón,2018-12-05,0,Niphogeton ternata,Plantae,Magnoliophyta,Magnoliopsida,Apiales,Apiaceae,Niphogeton,ternata,Especie,0,(Willd. ex Schltr.) Mathias & Constance,0,,,,
UPTC:26:26057,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26057,26057,"Arbusto 1.50 m de altura, flores blancas, en borde de camino",782,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-06,8:00/16:00,2018,12,6,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Toba, camino al bosque de siete cueros",3128.0,3128.0,3505.0,5°57'9.5''N | 72°59'26.6''W,5°57'9.5''N,72°59'26.6''W,Grados minutos segundos,WGS84,5.9526389,-72.9907222,WGS84,María Malagón,2019-02-19,0,Baccharis prunifolia,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Baccharis,prunifolia,Especie,0,Kunth,0,,,,
UPTC:26:25899,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25899,25899,"Arbusto 50 cm de talla, tallos jóvenes rojizos, cáliz rojizo, corola morada, péndula, en borde de camino",783,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-06,8:00/16:00,2018,12,6,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Toba, camino al bosque de siete cueros",3128.0,3128.0,3505.0,5°57'9.5''N | 72°59'26.6''W,5°57'9.5''N,72°59'26.6''W,Grados minutos segundos,WGS84,5.9526389,-72.9907222,WGS84,Humberto Mendoza,2019-02-19,0,Brachyotum strigosum,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Brachyotum,strigosum,Especie,0,(L.f.) Triana,0,,,,
UPTC:26:26026,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26026,26026,"Hierba 1.60 m de altura, inflorescencia blanco crema, en borde de camino",784,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-06,8:00/16:00,2018,12,6,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Toba, camino al bosque de siete cueros",3128.0,3128.0,3505.0,5°57'9.5''N | 72°59'26.6''W,5°57'9.5''N,72°59'26.6''W,Grados minutos segundos,WGS84,5.9526389,-72.9907222,WGS84,María Malagón,2019-02-18,0,Pentacalia ricoensis,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Pentacalia,ricoensis,Especie,0,(Cuatrec.) Cuatrec.,0,,,,
UPTC:26:26037,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26037,26037,"Hierba escandente, flores rojizas, frutos morado oscuro, en borde de camino",785,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-06,8:00/16:00,2018,12,6,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Toba, camino al bosque de siete cueros",3128.0,3128.0,3505.0,5°57'14.9''N | 72°59'12.1''W,5°57'14.9''N,72°59'12.1''W,Grados minutos segundos,WGS84,5.9541389,-72.9866944,WGS84,María Malagón,2019-02-06,0,Coriaria ruscifolia,Plantae,Magnoliophyta,Magnoliopsida,Cucurbitales,Coriariaceae,Coriaria,ruscifolia,Especie,0,L.,0,,,,
UPTC:26:26038,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26038,26038,"Árbol de 4 m de altura, frutos verde rojizos, en borde de camino",786,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-06,8:00/16:00,2018,12,6,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Toba, camino al bosque de siete cueros, borde de quebrada",3128.0,3128.0,3505.0,5°57'19.2''N | 72°59'25.3''W,5°57'19.2''N,72°59'25.3''W,Grados minutos segundos,WGS84,5.9553333,-72.9903611,WGS84,Humberto Mendoza,2019-02-19,0,Weinmannia cochensis,Plantae,Magnoliophyta,Magnoliopsida,Oxalidales,Cunoniaceae,Weinmannia,cochensis,Especie,0,Hieron.,0,,,,
UPTC:26:25902,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25902,25902,"Hierba 1.60 m de altura, flores verde amarillento, en borde de camino",787,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-06,8:00/16:00,2018,12,6,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Toba, camino al bosque de siete cueros",3128.0,3128.0,3505.0,5°57'14.9''N | 72°59'12.1''W,5°57'14.9''N,72°59'12.1''W,Grados minutos segundos,WGS84,5.9541389,-72.9866944,WGS84,María Malagón,2019-02-20,0,Conyza uliginosa,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Conyza,uliginosa,Especie,0,(Benth.) Cuatrec.,0,,,,
UPTC:26:26048,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26048,26048,"Arbolito 3 m de altura, envés de las hojas blanquecino, pubescente, lígulas blancas",788,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-06,8:00/16:00,2018,12,6,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Toba, camino al bosque de siete cueros",3128.0,3128.0,3505.0,5°57'15.7''N | 72°59'18.1''W,5°57'15.7''N,72°59'18.1''W,Grados minutos segundos,WGS84,5.9543611,-72.9883611,WGS84,María Malagón,2019-02-19,0,Diplostephium tenuifolium,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Diplostephium,tenuifolium,Especie,0,Cuatrec.,0,,,,
UPTC:26:25888,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25888,25888,"Árbol 7 m de altura, hojas con envés ferruginoso, inflorescencia con indumento ocre, los peciolos de las hojas con indumento ocre también",789,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-06,8:00/16:00,2018,12,6,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Toba, Borde de Potrero.",3128.0,3128.0,3505.0,5°57'10.3''N | 72°59'16.6''W,5°57'10.3''N,72°59'16.6''W,Grados minutos segundos,WGS84,5.9528611,-72.9879444,WGS84,0,0,0,Oreopanax incisus,Plantae,Magnoliophyta,Magnoliopsida,Apiales,Araliaceae,Oreopanax,incisus,Especie,0,(Schult.) Decne & Planch.,0,,,,
UPTC:26:26143,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26143,26143,"Hierba rasante, flores blancas, en páramo cerca a la laguna del alto",790,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-07,8:00/16:00,2018,12,7,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Cobagote, páramo, laguna del Alto",3326.0,3326.0,3863.0,5°56'24.8''N | 72°59'30.8''W,5°56'24.8''N,72°59'30.8''W,Grados minutos segundos,WGS84,5.9402222,-72.9918889,WGS84,Naisla Manrique,2019-02-20,0,Niphogeton glaucescens,Plantae,Magnoliophyta,Magnoliopsida,Apiales,Apiaceae,Niphogeton,glaucescens,Especie,0,(Kunth) J. F. Macbr.,0,,,,
UPTC:26:26031,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26031,26031,"Hierba arrosetada, rasante, ápice de las hojas punzante, flores blancas, agrupadas en el centro de la roseta, en páramo",791,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-07,8:00/16:00,2018,12,7,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Cobagote, páramo cerca a la laguna del Alto",3326.0,3326.0,3863.0,5°56'25.4''N | 72°59'33.1''W,5°56'25.4''N,72°59'33.1''W,Grados minutos segundos,WGS84,5.9403889,-72.9925278,WGS84,María Malagón; Naisla Manrique; Humberto Mendoza,2018-12-07,0,Valeriana rigida,Plantae,Magnoliophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Valeriana,rigida,Especie,0,Ruiz & Pav.,0,,,,
UPTC:26:25883,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25883,25883,"Hierba 10 cm de talla, flores azules, fruto pubescente, tallos rojizos, cerca a la laguna del Alto",792,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-07,8:00/16:00,2018,12,7,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Cobagote, páramo, laguna del Alto",3326.0,3326.0,3863.0,5°56'24.8''N | 72°59'30.8''W,5°56'24.8''N,72°59'30.8''W,Grados minutos segundos,WGS84,5.9402222,-72.9918889,WGS84,María Malagón,2019-02-01,0,Lupinus colombiensis,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,colombiensis,Especie,0,C.P. Sm.,0,,,,
UPTC:26:26019,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26019,26019,"Hierba 50 cm de talla, tallo vináceo, hojas verdes con envés morado, cáliz de las flores vino, pétalos morados, flores del radio amarillas, en páramo cerca a la laguna del Alto",793,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-07,8:00/16:00,2018,12,7,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Cobagote, páramo cerca a la laguna del Alto",3326.0,3326.0,3863.0,5°56'25.4''N | 72°59'33.1''W,5°56'25.4''N,72°59'33.1''W,Grados minutos segundos,WGS84,5.9403889,-72.9925278,WGS84,María Malagón,2019-02-15,0,Senecio subruncinatus,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,subruncinatus,Especie,0,Greenm,0,,,,
UPTC:26:25884,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25884,25884,"Hierba 15 cm de talla, flores blancas, cáliz verde claro, proyecciones blancas, en borde de bosque de siete cueros",794,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-07,8:00/16:00,2018,12,7,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Cucubo, camino a la laguna del Alto, piedra parada",3326.0,3326.0,3863.0,5°56'49''N | 72°59'46.3''W,5°56'49''N,72°59'46.3''W,Grados minutos segundos,WGS84,5.9469444,-72.9961944,WGS84,María Malagón,2019-01-31,0,Halenia asclepiadea,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Gentianaceae,Halenia,asclepiadea,Especie,0,(Kunth) G. Don.,0,,,,
UPTC:26:25885,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25885,25885,"Hierba 60 cm, tallos verde claro, vino hacia el ápice, flores con pétalos morados, hojas pegajosas, cáliz morado, en borde de bosque de siete cueros",795,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-07,8:00/16:00,2018,12,7,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Cucubo, camino a la laguna del Alto, piedra parada",3326.0,3326.0,3863.0,5°56'49''N | 72°59'46.3''W,5°56'49''N,72°59'46.3''W,Grados minutos segundos,WGS84,5.9469444,-72.9961944,WGS84,María Malagón,2019-02-15,0,Senecio garcibarrigae,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,garcibarrigae,Especie,0,Cuatrec.,0,,,,
UPTC:26:25909,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25909,25909,"Arbusto 60 cm de talla, flores amarillas, en borde de quebrada",796,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-07,8:00/16:00,2018,12,7,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Cucubo, camino a la laguna del Alto, piedra parada",3326.0,3326.0,3863.0,5°56'49''N | 72°59'46.3''W,5°56'49''N,72°59'46.3''W,Grados minutos segundos,WGS84,5.9469444,-72.9961944,WGS84,María Malagón,2019-02-04,0,Hypericum laricifolium,Plantae,Magnoliophyta,Magnoliopsida,Malpighiales,Hypericaceae,Hypericum,laricifolium,Especie,0,Juss.,0,,,,
UPTC:26:26022,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26022,26022,"Arbusto 2 m de altura, capitulescencias blancas con tonos rosa hacia el radio, en borde de quebrada",797,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-07,8:00/16:00,2018,12,7,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Cucubo, camino a la laguna del Alto, piedra parada",3326.0,3326.0,3863.0,5°56'49''N | 72°59'46.3''W,5°56'49''N,72°59'46.3''W,Grados minutos segundos,WGS84,5.9469444,-72.9961944,WGS84,María Malagón,2019-02-18,0,Ageratina tinifolia,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Ageratina,tinifolia,Especie,0,(Kunth) R.M. King & H. Rob.,0,,,,
UPTC:26:26052,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26052,26052,"Planta escandente, tallos rojizos, hojas con envés pubescente, cáliz verde claro, flores verde amarillento, en bosque de Polylepis",798,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-07,8:00/16:00,2018,12,7,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Cucubo, camino a la laguna del Alto, piedra parada",3326.0,3326.0,3863.0,5°56'50.8''N | 72°59'41''W,5°56'50.8''N,72°59'41''W,Grados minutos segundos,WGS84,5.9473333,-72.9947222,WGS84,María Malagón,2019-02-15,0,Lasiocephalus otophorus,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Lasiocephalus,otophorus,Especie,0,(Wedd.) Cuatrec.,0,,,,
UPTC:26:26069,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26069,26069,"Hierba 10 cm, tallos rojizos, cáliz rojizo, flores amarillas con puntos rojos al interior del tubo de la corola, en zona húmeda en borde de quebrada",799,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-07,8:00/16:00,2018,12,7,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Cucubo, camino a la laguna del Alto, piedra parada",3326.0,3326.0,3863.0,5°56'49''N | 72°59'46.3''W,5°56'49''N,72°59'46.3''W,Grados minutos segundos,WGS84,5.9469444,-72.9961944,WGS84,María Malagón,2019-01-30,0,Erythranthe glabrata,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Phrymaceae,Erythranthe,glabrata,Especie,0,(Kunth) G.L. Nesom.,0,,,,
UPTC:26:25850,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25850,25850,"Hierba 10 cm de talla, pétalos amarillos brillantes, en zona húmeda en borde de quebrada",800,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-07,8:00/16:00,2018,12,7,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Cucubo, camino a la laguna del Alto, piedra parada",3326.0,3326.0,3863.0,5°56'49''N | 72°59'46.3''W,5°56'49''N,72°59'46.3''W,Grados minutos segundos,WGS84,5.9469444,-72.9961944,WGS84,María Malagón,2019-01-29,0,Ranunculus nubigenus,Plantae,Magnoliophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,nubigenus,Especie,0,Kunth ex DC.,0,,,,
UPTC:26:25849,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25849,25849,"Hierba rasante, flor con pétalos blancos, en zona de suelo húmedo en borde de quebrada",801,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-07,8:00/16:00,2018,12,7,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Cucubo, camino a la laguna del Alto, piedra parada",3326.0,3326.0,3863.0,5°56'49''N | 72°59'46.3''W,5°56'49''N,72°59'46.3''W,Grados minutos segundos,WGS84,5.9469444,-72.9961944,WGS84,María Malagón,2019-01-30,cf. bonariensis,Cardamine bonariensis,Plantae,Magnoliophyta,Magnoliopsida,Brassicales,Brassicaceae,Cardamine,bonariensis,Especie,0,Pers.,0,,,,
UPTC:26:25856,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25856,25856,"Hierba 30 cm de talla, hojas basales, vainas blancas a verde claro, inflorescencia verde, estambres naranja, en zona de suelo húmedo en borde de quebrada",802,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-07,8:00/16:00,2018,12,7,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Cucubo, camino a la laguna del Alto, piedra parada",3326.0,3326.0,3863.0,5°56'49''N | 72°59'46.3''W,5°56'49''N,72°59'46.3''W,Grados minutos segundos,WGS84,5.9469444,-72.9961944,WGS84,María Malagón,2019-02-07,0,Plantago australis,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,australis,Especie,0,Lam.,0,,,,
UPTC:26:25873,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25873,25873,"Hierba 20 cm, tallos hialino-rojizo, suculentos, flor amarilla, cáliz verde, en zona de suelo húmedo en borde de quebrada",803,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-07,8:00/16:00,2018,12,7,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Cucubo, camino a la laguna del Alto, piedra parada",3326.0,3326.0,3863.0,5°56'49''N | 72°59'46.3''W,5°56'49''N,72°59'46.3''W,Grados minutos segundos,WGS84,5.9469444,-72.9961944,WGS84,María Malagón,2019-01-29,0,Calceolaria mexicana,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Calceolariaceae,Calceolaria,mexicana,Especie,0,Benth.,0,,,,
UPTC:26:26042,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26042,26042,"Hierba 15 cm, tallos verde claro, flores amarillas, en zona de suelo húmedo en borde de quebrada",804,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-07,8:00/16:00,2018,12,7,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Cucubo, camino a la laguna del Alto, piedra parada",3326.0,3326.0,3863.0,5°56'49''N | 72°59'46.3''W,5°56'49''N,72°59'46.3''W,Grados minutos segundos,WGS84,5.9469444,-72.9961944,WGS84,María Malagón,2019-01-29,0,Calceolaria mexicana,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Calceolariaceae,Calceolaria,mexicana,Especie,0,Benth.,0,,,,
UPTC:26:25877,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:25877,25877,"Hierba 20 cm, flores blancas, en bosque de Polylepis",807,María Malagón | Humberto Mendoza | Naisla Manrique,1,Presente,Seco,En colección,,Colecta general,8 Horas/día,2018-12-07,8:00/16:00,2018,12,7,0,0,SA,Colombia,CO,Boyacá,Cerinza,"Vereda Cucubo, bosque de siete cueros",3326.0,3326.0,3863.0,5°56'53.1''N | 72°59'39.2''W,5°56'53.1''N,72°59'39.2''W,Grados minutos segundos,WGS84,5.9480833,-72.9942222,WGS84,María Malagón,2019-01-30,0,Cardamine alberti,Plantae,Magnoliophyta,Magnoliopsida,Brassicales,Brassicaceae,Cardamine,alberti,Especie,0,O.E. Schulz,0,,,,
